PID,TID,Source,Destination,Size_MB,Latency_us,Bandwidth_GBps,Start_ns,End_ns,WallStart_ns,WallEnd_ns
1961644,1975092,Host(NUMA 4),Device ?,4.00,308.61,13.59,11246790664170160,11246790664478770,1781444304282829470,1781444304283138080
1961644,1975092,Host(NUMA 4),Device ?,16.00,867.45,19.34,11246790664516200,11246790665383650,1781444304282435810,1781444304283303260
1961644,1975092,Host(NUMA 4),Device ?,16.00,925.83,18.12,11246790665427190,11246790666353020,1781444304282535150,1781444304283460980
1961644,1975092,Host(NUMA 4),Device ?,12.00,595.94,21.11,11246790666396740,11246790666992680,1781444304283021610,1781444304283617550
1961644,1975092,Host(NUMA 4),Device ?,4.00,325.19,12.90,11246790667031800,11246790667356990,1781444304283449840,1781444304283775030
1961644,1975092,Host(NUMA 4),Device ?,16.00,960.18,17.47,11246790667397680,11246790668357860,1781444304282974550,1781444304283934730
1961644,1975092,Host(NUMA 4),Device ?,16.00,847.41,19.80,11246790668404560,11246790669251970,1781444304283246830,1781444304284094240
1961644,1975092,Host(NUMA 4),Device ?,12.00,593.68,21.19,11246790669295740,11246790669889420,1781444304283659990,1781444304284253670
1961644,1975092,Host(NUMA 4),Device ?,4.00,312.99,13.40,11246790669926730,11246790670239720,1781444304284097170,1781444304284410160
1961644,1975092,Host(NUMA 4),Device ?,16.00,998.71,16.80,11246790670276700,11246790671275410,1781444304283578830,1781444304284577540
1961644,1975092,Host(NUMA 4),Device ?,16.00,965.23,17.38,11246790671319750,11246790672284980,1781444304283768110,1781444304284733340
1961644,1975092,Host(NUMA 4),Device ?,12.00,670.13,18.78,11246790672326730,11246790672996860,1781444304284224840,1781444304284894970
1961644,1975092,Host(NUMA 4),Device ?,4.00,335.82,12.49,11246790673036840,11246790673372660,1781444304284720190,1781444304285056010
1961644,1975092,Host(NUMA 4),Device ?,16.00,858.90,19.53,11246790673408860,11246790674267760,1781444304284353240,1781444304285212140
1961644,1975092,Host(NUMA 4),Device ?,16.00,878.06,19.11,11246790674309150,11246790675187210,1781444304284506420,1781444304285384480
1961644,1975092,Host(NUMA 4),Device ?,12.00,658.99,19.09,11246790675227410,11246790675886400,1781444304284889020,1781444304285548010
1961644,1975092,Host(NUMA 4),Device ?,4.00,305.48,13.73,11246790675922450,11246790676227930,1781444304285399830,1781444304285705310
1961644,1975092,Host(NUMA 4),Device ?,16.00,888.67,18.88,11246790676267970,11246790677156640,1781444304284973890,1781444304285862560
1961644,1975092,Host(NUMA 4),Device ?,16.00,1137.42,14.75,11246790677201030,11246790678338450,1781444304284882760,1781444304286020180
1961644,1975092,Host(NUMA 4),Device ?,12.00,596.41,21.10,11246790678384910,11246790678981320,1781444304285583900,1781444304286180310
1961644,1975092,Host(NUMA 4),Device ?,4.00,323.07,12.98,11246790679021550,11246790679344620,1781444304286028940,1781444304286352010
1961644,1975092,Host(NUMA 4),Device ?,16.00,1164.43,14.41,11246790679384690,11246790680549120,1781444304285346330,1781444304286510760
1961644,1975092,Host(NUMA 4),Device ?,16.00,844.32,19.87,11246790680590660,11246790681434980,1781444304285826710,1781444304286671030
1961644,1975092,Host(NUMA 4),Device ?,12.00,595.30,21.14,11246790681478840,11246790682074140,1781444304286234330,1781444304286829630
1961644,1975092,Host(NUMA 4),Device ?,4.00,303.88,13.80,11246790682112580,11246790682416460,1781444304286696060,1781444304286999940
1961644,1975092,Host(NUMA 4),Device ?,16.00,932.95,17.98,11246790682451690,11246790683384640,1781444304286229510,1781444304287162460
1961644,1975092,Host(NUMA 4),Device ?,16.00,1051.79,15.95,11246790683424520,11246790684476310,1781444304286284200,1781444304287335990
1961644,1975092,Host(NUMA 4),Device ?,12.00,588.94,21.37,11246790684518880,11246790685107820,1781444304286904620,1781444304287493560
1961644,1975092,Host(NUMA 4),Device ?,4.00,533.30,7.86,11246790685148240,11246790685681540,1781444304287115660,1781444304287648960
1961644,1975092,Host(NUMA 4),Device ?,16.00,971.42,17.27,11246790685717230,11246790686688650,1781444304286838510,1781444304287809930
1961644,1975092,Host(NUMA 4),Device ?,16.00,1360.02,12.34,11246790686731820,11246790688091840,1781444304286609870,1781444304287969890
1961644,1975092,Host(NUMA 4),Device ?,12.00,716.94,17.55,11246790688133740,11246790688850680,1781444304287409320,1781444304288126260
1961644,1975092,Host(NUMA 4),Device ?,4.00,658.52,6.37,11246790688889160,11246790689547680,1781444304287625890,1781444304288284410
1961644,1975092,Host(NUMA 4),Device ?,16.00,951.74,17.63,11246790689585280,11246790690537020,1781444304287490110,1781444304288441850
1961644,1975092,Host(NUMA 4),Device ?,16.00,975.41,17.20,11246790690582050,11246790691557460,1781444304287640130,1781444304288615540
1961644,1975092,Host(NUMA 4),Device ?,12.00,596.55,21.09,11246790691599610,11246790692196160,1781444304288179330,1781444304288775880
1961644,1975092,Host(NUMA 4),Device ?,4.00,637.42,6.58,11246790692234400,11246790692871820,1781444304288294950,1781444304288932370
1961644,1975092,Host(NUMA 4),Device ?,16.00,1034.25,16.22,11246790692910160,11246790693944410,1781444304288057860,1781444304289092110
1961644,1975092,Host(NUMA 4),Device ?,16.00,1025.75,16.36,11246790693988720,11246790695014470,1781444304288225810,1781444304289251560
1961644,1975092,Host(NUMA 4),Device ?,12.00,629.99,19.97,11246790695058800,11246790695688790,1781444304288780940,1781444304289410930
1961644,1975092,Host(NUMA 4),Device ?,4.00,637.60,6.58,11246790695728040,11246790696365640,1781444304288934080,1781444304289571680
1961644,1975092,Host(NUMA 4),Device ?,16.00,939.85,17.85,11246790696405270,11246790697345120,1781444304288790760,1781444304289730610
1961644,1975092,Host(NUMA 4),Device ?,16.00,860.98,19.49,11246790697387930,11246790698248910,1781444304289028890,1781444304289889870
1961644,1975092,Host(NUMA 4),Device ?,12.00,602.52,20.88,11246790698293210,11246790698895730,1781444304289444050,1781444304290046570
1961644,1975092,Host(NUMA 4),Device ?,4.00,311.80,13.45,11246790698933430,11246790699245230,1781444304289913700,1781444304290225500
1961644,1975092,Host(NUMA 4),Device ?,16.00,870.91,19.26,11246790699284140,11246790700155050,1781444304289516880,1781444304290387790
1961644,1975092,Host(NUMA 4),Device ?,16.00,1038.20,16.16,11246790700200880,11246790701239080,1781444304289511860,1781444304290550060
1961644,1975092,Host(NUMA 4),Device ?,12.00,623.26,20.19,11246790701281310,11246790701904570,1781444304290086420,1781444304290709680
1961644,1975092,Host(NUMA 4),Device ?,4.00,316.03,13.27,11246790701942500,11246790702258530,1781444304290551210,1781444304290867240
1961644,1975092,Host(NUMA 4),Device ?,16.00,895.37,18.74,11246790702295360,11246790703190730,1781444304290150450,1781444304291045820
1961644,1975092,Host(NUMA 4),Device ?,16.00,1035.46,16.20,11246790703234230,11246790704269690,1781444304290194400,1781444304291229860
1961644,1975092,Host(NUMA 4),Device ?,12.00,597.70,21.05,11246790704314030,11246790704911730,1781444304290791240,1781444304291388940
1961644,1975092,Host(NUMA 4),Device ?,4.00,340.30,12.33,11246790704949080,11246790705289380,1781444304291204450,1781444304291544750
1961644,1975092,Host(NUMA 4),Device ?,16.00,997.14,16.83,11246790705326590,11246790706323730,1781444304290702280,1781444304291699420
1961644,1975092,Host(NUMA 4),Device ?,16.00,940.06,17.85,11246790706370380,11246790707310440,1781444304290927560,1781444304291867620
1961644,1975092,Host(NUMA 4),Device ?,12.00,696.93,18.05,11246790707354180,11246790708051110,1781444304291332220,1781444304292029150
1961644,1975092,Host(NUMA 4),Device ?,4.00,341.39,12.29,11246790708090030,11246790708431420,1781444304291850200,1781444304292191590
1961644,1975092,Host(NUMA 4),Device ?,16.00,895.19,18.74,11246790708468640,11246790709363830,1781444304291454790,1781444304292349980
1961644,1975092,Host(NUMA 4),Device ?,16.00,884.72,18.96,11246790709407340,11246790710292060,1781444304291622240,1781444304292506960
1961644,1975092,Host(NUMA 4),Device ?,12.00,603.07,20.86,11246790710336220,11246790710939290,1781444304292060870,1781444304292663940
1961644,1975092,Host(NUMA 4),Device ?,4.00,311.14,13.48,11246790710978780,11246790711289920,1781444304292513300,1781444304292824440
1961644,1975092,Host(NUMA 4),Device ?,16.00,1360.04,12.34,11246790711328400,11246790712688440,1781444304291622310,1781444304292982350
1961644,1975092,Host(NUMA 4),Device ?,16.00,878.09,19.11,11246790712734090,11246790713612180,1781444304292261850,1781444304293139940
1961644,1975092,Host(NUMA 4),Device ?,12.00,629.56,19.99,11246790713657370,11246790714286930,1781444304292670020,1781444304293299580
1961644,1975092,Host(NUMA 4),Device ?,4.00,325.63,12.88,11246790714328840,11246790714654470,1781444304293132470,1781444304293458100
1961644,1975092,Host(NUMA 4),Device ?,16.00,868.01,19.33,11246790714693700,11246790715561710,1781444304292750450,1781444304293618460
1961644,1975092,Host(NUMA 4),Device ?,16.00,1432.35,11.71,11246790715604750,11246790717037100,1781444304292344480,1781444304293776830
1961644,1975092,Host(NUMA 4),Device ?,12.00,607.25,20.72,11246790717084800,11246790717692050,1781444304293324980,1781444304293932230
1961644,1975092,Host(NUMA 4),Device ?,4.00,327.08,12.82,11246790717732650,11246790718059730,1781444304293761310,1781444304294088390
1961938,1977428,Host(NUMA 4),Device ?,509.88,60720.18,8.81,11246790625818950,11246790686539130,1781444304233552620,1781444304294272800
1961938,1977428,Host(NUMA 4),Device ?,12.00,2046.93,6.15,11246790686635730,11246790688682660,1781444304292362920,1781444304294409850
1961938,1977428,Host(NUMA 4),Device ?,4.00,638.48,6.57,11246790688743310,11246790689381790,1781444304293898130,1781444304294536610
1961938,1977428,Host(NUMA 4),Device ?,16.00,1970.69,8.51,11246790689432510,11246790691403200,1781444304292692160,1781444304294662850
1961938,1977428,Host(NUMA 4),Device ?,16.00,1867.66,8.98,11246790691466120,11246790693333780,1781444304292919940,1781444304294787600
1961938,1977428,Host(NUMA 4),Device ?,12.00,1030.50,12.21,11246790693388140,11246790694418640,1781444304293880670,1781444304294911170
1961938,1977428,Host(NUMA 4),Device ?,4.00,869.72,4.82,11246790694467080,11246790695336800,1781444304294184270,1781444304295053990
1961938,1977428,Host(NUMA 4),Device ?,16.00,2033.31,8.25,11246790695389420,11246790697422730,1781444304293152100,1781444304295185410
1961938,1977428,Host(NUMA 4),Device ?,16.00,1739.50,9.64,11246790697487300,11246790699226800,1781444304293574920,1781444304295314420
1961938,1977428,Host(NUMA 4),Device ?,12.00,916.38,13.73,11246790699290410,11246790700206790,1781444304294523090,1781444304295439470
1961938,1977428,Host(NUMA 4),Device ?,4.00,1159.10,3.62,11246790700261490,11246790701420590,1781444304294404980,1781444304295564080
1961938,1977428,Host(NUMA 4),Device ?,16.00,3865.50,4.34,11246790701470730,11246790705336230,1781444304291823700,1781444304295689200
1961938,1977428,Host(NUMA 4),Device ?,16.00,2917.09,5.75,11246790705396850,11246790708313940,1781444304292919840,1781444304295836930
1961938,1977428,Host(NUMA 4),Device ?,12.00,939.40,13.39,11246790708375980,11246790709315380,1781444304295025110,1781444304295964510
1961938,1977428,Host(NUMA 4),Device ?,4.00,1085.45,3.86,11246790709369310,11246790710454760,1781444304295002520,1781444304296087970
1961938,1977428,Host(NUMA 4),Device ?,16.00,3268.99,5.13,11246790710508560,11246790713777550,1781444304292944150,1781444304296213140
1961938,1977428,Host(NUMA 4),Device ?,16.00,4008.82,4.19,11246790713843200,11246790717852020,1781444304292331020,1781444304296339840
1961938,1977428,Host(NUMA 4),Device ?,12.00,893.44,14.08,11246790717918800,11246790718812240,1781444304295569660,1781444304296463100
1961938,1977428,Host(NUMA 4),Device ?,4.00,1332.82,3.15,11246790718865150,11246790720197970,1781444304295256220,1781444304296589040
1962011,1974998,Host(NUMA 5),Device ?,509.88,28247.44,18.93,11246790674351690,11246790702599130,1781444304268510180,1781444304296757620
1962011,1974998,Host(NUMA 5),Device ?,24.00,1393.01,18.07,11246790702659160,11246790704052170,1781444304295540000,1781444304296933010
1962011,1974998,Host(NUMA 5),Device ?,8.00,613.98,13.66,11246790704098050,11246790704712030,1781444304296482250,1781444304297096230
1962011,1974998,Host(NUMA 5),Device ?,32.00,1870.84,17.94,11246790704763060,11246790706633900,1781444304295388130,1781444304297258970
1962011,1974998,Host(NUMA 5),Device ?,32.00,1825.97,18.38,11246790706683250,11246790708509220,1781444304295588310,1781444304297414280
1962011,1974998,Host(NUMA 5),Device ?,24.00,1468.34,17.14,11246790708555300,11246790710023640,1781444304296103040,1781444304297571380
1962011,1974998,Host(NUMA 5),Device ?,8.00,525.04,15.98,11246790710067720,11246790710592760,1781444304297204770,1781444304297729810
1962011,1974998,Host(NUMA 5),Device ?,32.00,1891.03,17.74,11246790710636110,11246790712527140,1781444304295997380,1781444304297888410
1962011,1974998,Host(NUMA 5),Device ?,32.00,1894.57,17.71,11246790712572350,11246790714466920,1781444304296151870,1781444304298046440
1962011,1974998,Host(NUMA 5),Device ?,24.00,1472.51,17.09,11246790714510230,11246790715982740,1781444304296743990,1781444304298216500
1962011,1974998,Host(NUMA 5),Device ?,8.00,539.55,15.55,11246790716040430,11246790716579980,1781444304297834250,1781444304298373800
1962011,1974998,Host(NUMA 5),Device ?,32.00,1911.62,17.55,11246790716626600,11246790718538220,1781444304296617640,1781444304298529260
1962011,1974998,Host(NUMA 5),Device ?,32.00,1916.00,17.51,11246790718589210,11246790720505210,1781444304296768050,1781444304298684050
1962011,1974998,Host(NUMA 5),Device ?,24.00,1439.54,17.48,11246790720555030,11246790721994570,1781444304297402220,1781444304298841760
1962011,1974998,Host(NUMA 5),Device ?,8.00,452.04,18.56,11246790722044500,11246790722496540,1781444304298581080,1781444304299033120
1961790,1973354,Host(NUMA 6),Device ?,12.00,651.08,19.33,11246790662406790,11246790663057870,1781444304298556490,1781444304299207570
1961790,1973354,Host(NUMA 6),Device ?,4.00,331.17,12.67,11246790663100420,11246790663431590,1781444304299034750,1781444304299365920
1961790,1973354,Host(NUMA 6),Device ?,16.00,1051.89,15.95,11246790663471730,11246790664523620,1781444304298485290,1781444304299537180
1961790,1973354,Host(NUMA 6),Device ?,16.00,922.63,18.18,11246790664572250,11246790665494880,1781444304298773800,1781444304299696430
1961790,1973354,Host(NUMA 6),Device ?,12.00,673.71,18.68,11246790665550090,11246790666223800,1781444304299185440,1781444304299859150
1961790,1973354,Host(NUMA 6),Device ?,4.00,339.70,12.35,11246790666286550,11246790666626250,1781444304299678150,1781444304300017850
1961790,1973354,Host(NUMA 6),Device ?,16.00,1578.27,10.63,11246790666673070,11246790668251340,1781444304298594550,1781444304300172820
1961790,1973354,Host(NUMA 6),Device ?,16.00,961.24,17.45,11246790668301060,11246790669262300,1781444304299369910,1781444304300331150
1961790,1973354,Host(NUMA 6),Device ?,12.00,747.37,16.84,11246790669310820,11246790670058190,1781444304299741260,1781444304300488630
1961790,1973354,Host(NUMA 6),Device ?,4.00,687.40,6.10,11246790670100730,11246790670788130,1781444304299972110,1781444304300659510
1961790,1973354,Host(NUMA 6),Device ?,16.00,1055.34,15.90,11246790670827840,11246790671883180,1781444304299764390,1781444304300819730
1961790,1973354,Host(NUMA 6),Device ?,16.00,1432.48,11.71,11246790671930260,11246790673362740,1781444304299545370,1781444304300977850
1961790,1973354,Host(NUMA 6),Device ?,12.00,728.60,17.27,11246790673411750,11246790674140350,1781444304300406910,1781444304301135510
1961790,1973354,Host(NUMA 6),Device ?,4.00,274.41,15.28,11246790674182270,11246790674456680,1781444304301016100,1781444304301290510
1961790,1973354,Host(NUMA 6),Device ?,16.00,1072.65,15.64,11246790674502110,11246790675574760,1781444304300376330,1781444304301448980
1961790,1973354,Host(NUMA 6),Device ?,16.00,852.01,19.69,11246790675619740,11246790676471750,1781444304300750810,1781444304301602820
1961790,1973354,Host(NUMA 6),Device ?,12.00,601.19,20.93,11246790676515600,11246790677116790,1781444304301155870,1781444304301757060
1961790,1973354,Host(NUMA 6),Device ?,4.00,327.36,12.81,11246790677157220,11246790677484580,1781444304301585650,1781444304301913010
1961790,1973354,Host(NUMA 6),Device ?,16.00,805.86,20.82,11246790677522750,11246790678328610,1781444304301262460,1781444304302068320
1961790,1973354,Host(NUMA 6),Device ?,16.00,902.08,18.60,11246790678372180,11246790679274260,1781444304301319510,1781444304302221590
1961790,1973354,Host(NUMA 6),Device ?,12.00,624.89,20.14,11246790679316920,11246790679941810,1781444304301749620,1781444304302374510
1961790,1973354,Host(NUMA 6),Device ?,4.00,279.89,14.99,11246790679979320,11246790680259210,1781444304302247720,1781444304302527610
1961790,1973354,Host(NUMA 6),Device ?,16.00,795.37,21.09,11246790680298380,11246790681093750,1781444304301903020,1781444304302698390
1961790,1973354,Host(NUMA 6),Device ?,16.00,798.89,21.00,11246790681137960,11246790681936850,1781444304302057530,1781444304302856420
1961790,1973354,Host(NUMA 6),Device ?,12.00,736.27,17.09,11246790681982090,11246790682718360,1781444304302331560,1781444304303067830
1961790,1973354,Host(NUMA 6),Device ?,4.00,302.69,13.86,11246790682758340,11246790683061030,1781444304302928980,1781444304303231670
1961790,1973354,Host(NUMA 6),Device ?,16.00,1373.05,12.22,11246790683098860,11246790684471910,1781444304302017500,1781444304303390550
1961790,1973354,Host(NUMA 6),Device ?,16.00,964.45,17.40,11246790684512820,11246790685477270,1781444304302585410,1781444304303549860
1961790,1973354,Host(NUMA 6),Device ?,12.00,715.27,17.59,11246790685521300,11246790686236570,1781444304302992870,1781444304303708140
1961790,1973354,Host(NUMA 6),Device ?,4.00,294.13,14.26,11246790686275170,11246790686569300,1781444304303583950,1781444304303878080
1961790,1973354,Host(NUMA 6),Device ?,16.00,1113.50,15.07,11246790686607080,11246790687720580,1781444304302927260,1781444304304040760
1961790,1973354,Host(NUMA 6),Device ?,16.00,855.12,19.62,11246790687764260,11246790688619380,1781444304303345650,1781444304304200770
1961790,1973354,Host(NUMA 6),Device ?,127.47,7145.65,18.71,11246790688663920,11246790695809570,1781444304297217400,1781444304304363050
1961790,1973354,Host(NUMA 6),Device ?,0.02,69.47,0.24,11246790695867690,11246790695937160,1781444304304452200,1781444304304521670
1961790,1973354,Host(NUMA 6),Device ?,0.02,94.47,0.17,11246790695985380,11246790696079850,1781444304304587020,1781444304304681490
1961790,1973354,Host(NUMA 6),Device ?,0.01,30.41,0.20,11246790696143160,11246790696173570,1781444304304808930,1781444304304839340
1961790,1973354,Host(NUMA 6),Device ?,0.01,26.10,0.31,11246790696219050,11246790696245150,1781444304304970820,1781444304304996920
1961790,1973354,Host(NUMA 6),Device ?,0.02,25.00,0.66,11246790696290010,11246790696315010,1781444304305131480,1781444304305156480
1961790,1973354,Host(NUMA 6),Device ?,0.02,21.32,0.77,11246790696362040,11246790696383360,1781444304305293790,1781444304305315110
1961790,1973354,Host(NUMA 6),Device ?,0.01,26.09,0.31,11246790696441600,11246790696467690,1781444304305443650,1781444304305469740
1961790,1973354,Host(NUMA 6),Device ?,0.01,29.03,0.28,11246790696513430,11246790696542460,1781444304305610960,1781444304305639990
1961790,1973354,Host(NUMA 6),Device ?,0.02,27.21,0.60,11246790696582480,11246790696609690,1781444304305771480,1781444304305798690
1961790,1973354,Host(NUMA 6),Device ?,0.02,27.36,0.60,11246790696649060,11246790696676420,1781444304305939510,1781444304305966870
1961790,1973354,Host(NUMA 6),Device ?,0.01,22.20,0.28,11246790696713370,11246790696735570,1781444304306100260,1781444304306122460
1961790,1973354,Host(NUMA 6),Device ?,0.01,21.54,0.38,11246790696765170,11246790696786710,1781444304306258190,1781444304306279730
1961790,1973354,Host(NUMA 6),Device ?,0.02,21.27,0.77,11246790696819340,11246790696840610,1781444304306439540,1781444304306460810
1961790,1973354,Host(NUMA 6),Device ?,0.02,19.72,0.83,11246790696871090,11246790696890810,1781444304306596140,1781444304306615860
1961790,1973354,Host(NUMA 6),Device ?,0.01,19.61,0.42,11246790696920390,11246790696940000,1781444304306761370,1781444304306780980
1961790,1973354,Host(NUMA 6),Device ?,0.01,18.73,0.44,11246790696969040,11246790696987770,1781444304306933090,1781444304306951820
1961790,1973354,Host(NUMA 6),Device ?,0.02,19.47,0.84,11246790697016580,11246790697036050,1781444304307093310,1781444304307112780
1961790,1973354,Host(NUMA 6),Device ?,0.02,20.63,0.79,11246790697064080,11246790697084710,1781444304307249260,1781444304307269890
1961790,1973354,Host(NUMA 6),Device ?,0.01,18.54,0.33,11246790697114030,11246790697132570,1781444304307406150,1781444304307424690
1961790,1973354,Host(NUMA 6),Device ?,0.01,19.96,0.41,11246790697160500,11246790697180460,1781444304307562860,1781444304307582820
1961790,1973354,Host(NUMA 6),Device ?,0.02,18.88,0.87,11246790697209590,11246790697228470,1781444304307720140,1781444304307739020
1961790,1973354,Host(NUMA 6),Device ?,0.02,18.98,0.86,11246790697256690,11246790697275670,1781444304307876110,1781444304307895090
1961790,1973354,Host(NUMA 6),Device ?,0.01,18.38,0.45,11246790697305220,11246790697323600,1781444304308035510,1781444304308053890
1961790,1973354,Host(NUMA 6),Device ?,0.01,18.50,0.44,11246790697352010,11246790697370510,1781444304308192140,1781444304308210640
1961790,1973354,Host(NUMA 6),Device ?,0.02,18.97,0.86,11246790697401290,11246790697420260,1781444304308346800,1781444304308365770
1961790,1973354,Host(NUMA 6),Device ?,0.02,18.42,0.89,11246790697448450,11246790697466870,1781444304308504810,1781444304308523230
1961790,1973354,Host(NUMA 6),Device ?,0.01,20.32,0.30,11246790697497960,11246790697518280,1781444304308656640,1781444304308676960
1961790,1973354,Host(NUMA 6),Device ?,0.01,20.31,0.40,11246790697547330,11246790697567640,1781444304308813250,1781444304308833560
1961790,1973354,Host(NUMA 6),Device ?,0.02,18.69,0.88,11246790697597070,11246790697615760,1781444304308970100,1781444304308988790
1961790,1973354,Host(NUMA 6),Device ?,0.02,19.30,0.85,11246790697643760,11246790697663060,1781444304309138660,1781444304309157960
1961790,1973354,Host(NUMA 6),Device ?,0.01,21.14,0.39,11246790697693310,11246790697714450,1781444304309292410,1781444304309313550
1961790,1973354,Host(NUMA 6),Device ?,0.01,20.14,0.41,11246790697746020,11246790697766160,1781444304309461550,1781444304309481690
1961790,1973354,Host(NUMA 6),Device ?,0.02,20.37,0.80,11246790697795080,11246790697815450,1781444304309618750,1781444304309639120
1961790,1973354,Host(NUMA 6),Device ?,0.02,19.83,0.83,11246790697844210,11246790697864040,1781444304309775680,1781444304309795510
1961790,1973354,Host(NUMA 6),Device ?,0.01,20.92,0.29,11246790697893840,11246790697914760,1781444304309929450,1781444304309950370
1961790,1973354,Host(NUMA 6),Device ?,0.01,20.87,0.39,11246790697944680,11246790697965550,1781444304310089980,1781444304310110850
1961790,1973354,Host(NUMA 6),Device ?,0.02,24.79,0.66,11246790697995910,11246790698020700,1781444304310245570,1781444304310270360
1961790,1973354,Host(NUMA 6),Device ?,0.02,19.38,0.85,11246790698050060,11246790698069440,1781444304310408190,1781444304310427570
1961790,1973354,Host(NUMA 6),Device ?,0.01,20.03,0.41,11246790698098330,11246790698118360,1781444304310578210,1781444304310598240
1961790,1973354,Host(NUMA 6),Device ?,0.01,20.70,0.40,11246790698147590,11246790698168290,1781444304310733440,1781444304310754140
1961790,1973354,Host(NUMA 6),Device ?,0.02,18.52,0.88,11246790698197930,11246790698216450,1781444304310895160,1781444304310913680
1961790,1973354,Host(NUMA 6),Device ?,0.02,18.75,0.87,11246790698245090,11246790698263840,1781444304311071150,1781444304311089900
1961790,1973354,Host(NUMA 6),Device ?,0.01,19.08,0.32,11246790698296780,11246790698315860,1781444304311228160,1781444304311247240
1961790,1973354,Host(NUMA 6),Device ?,0.01,21.30,0.38,11246790698347770,11246790698369070,1781444304311385350,1781444304311406650
1961790,1973354,Host(NUMA 6),Device ?,0.02,19.10,0.86,11246790698398260,11246790698417360,1781444304311543700,1781444304311562800
1961790,1973354,Host(NUMA 6),Device ?,0.02,18.95,0.86,11246790698445350,11246790698464300,1781444304311698280,1781444304311717230
1961790,1973354,Host(NUMA 6),Device ?,0.01,20.13,0.41,11246790698495510,11246790698515640,1781444304311855730,1781444304311875860
1961790,1973354,Host(NUMA 6),Device ?,0.01,19.71,0.42,11246790698544200,11246790698563910,1781444304312013710,1781444304312033420
1961790,1973354,Host(NUMA 6),Device ?,0.02,19.10,0.86,11246790698593190,11246790698612290,1781444304312170710,1781444304312189810
1961790,1973354,Host(NUMA 6),Device ?,0.02,19.13,0.86,11246790698641130,11246790698660260,1781444304312345390,1781444304312364520
1961790,1973354,Host(NUMA 6),Device ?,0.01,19.63,0.31,11246790698688510,11246790698708140,1781444304312507000,1781444304312526630
1961790,1973354,Host(NUMA 6),Device ?,0.01,20.16,0.41,11246790698736440,11246790698756600,1781444304312666530,1781444304312686690
1961790,1973354,Host(NUMA 6),Device ?,0.02,19.22,0.85,11246790698790370,11246790698809590,1781444304312823180,1781444304312842400
1961790,1973354,Host(NUMA 6),Device ?,0.02,19.23,0.85,11246790698840240,11246790698859470,1781444304312982580,1781444304313001810
1961790,1973354,Host(NUMA 6),Device ?,0.01,18.71,0.44,11246790698888720,11246790698907430,1781444304313143830,1781444304313162540
1961790,1973354,Host(NUMA 6),Device ?,0.01,17.58,0.47,11246790698937660,11246790698955240,1781444304313303680,1781444304313321260
1961790,1973354,Host(NUMA 6),Device ?,0.02,19.37,0.85,11246790698985830,11246790699005200,1781444304313462480,1781444304313481850
1961790,1973354,Host(NUMA 6),Device ?,0.02,19.90,0.82,11246790699036420,11246790699056320,1781444304313619330,1781444304313639230
1961790,1973354,Host(NUMA 6),Device ?,0.01,19.54,0.31,11246790699085760,11246790699105300,1781444304313773380,1781444304313792920
1961790,1973354,Host(NUMA 6),Device ?,0.01,20.06,0.41,11246790699135080,11246790699155140,1781444304313926990,1781444304313947050
1961790,1973354,Host(NUMA 6),Device ?,0.02,18.96,0.86,11246790699183950,11246790699202910,1781444304314083850,1781444304314102810
1961790,1973354,Host(NUMA 6),Device ?,0.02,19.52,0.84,11246790699232280,11246790699251800,1781444304314241820,1781444304314261340
1961790,1973354,Host(NUMA 6),Device ?,0.01,19.93,0.41,11246790699288840,11246790699308770,1781444304314399390,1781444304314419320
1961790,1973354,Host(NUMA 6),Device ?,0.01,19.01,0.43,11246790699339200,11246790699358210,1781444304314557970,1781444304314576980
1961790,1973354,Host(NUMA 6),Device ?,0.02,19.05,0.86,11246790699388020,11246790699407070,1781444304314716630,1781444304314735680
1961790,1973354,Host(NUMA 6),Device ?,0.02,18.28,0.90,11246790699433860,11246790699452140,1781444304314876010,1781444304314894290
1961790,1973354,Host(NUMA 6),Device ?,0.01,21.55,0.29,11246790699481130,11246790699502680,1781444304315063120,1781444304315084670
1961790,1973354,Host(NUMA 6),Device ?,0.01,20.53,0.40,11246790699532840,11246790699553370,1781444304315227720,1781444304315248250
1961790,1973354,Host(NUMA 6),Device ?,0.02,21.70,0.76,11246790699583980,11246790699605680,1781444304315387120,1781444304315408820
1961790,1973354,Host(NUMA 6),Device ?,0.02,20.41,0.80,11246790699634320,11246790699654730,1781444304315562050,1781444304315582460
1961790,1973354,Host(NUMA 6),Device ?,0.01,22.55,0.36,11246790699682500,11246790699705050,1781444304315733960,1781444304315756510
1961790,1973354,Host(NUMA 6),Device ?,0.01,21.81,0.38,11246790699734300,11246790699756110,1781444304315896120,1781444304315917930
1961790,1973354,Host(NUMA 6),Device ?,0.02,20.47,0.80,11246790699788520,11246790699808990,1781444304316072270,1781444304316092740
1961790,1973354,Host(NUMA 6),Device ?,0.02,21.99,0.75,11246790699838890,11246790699860880,1781444304316232750,1781444304316254740
1961790,1973354,Host(NUMA 6),Device ?,0.01,20.66,0.30,11246790699890240,11246790699910900,1781444304316390130,1781444304316410790
1961790,1973354,Host(NUMA 6),Device ?,0.01,21.31,0.38,11246790699942120,11246790699963430,1781444304316549730,1781444304316571040
1961790,1973354,Host(NUMA 6),Device ?,0.02,36.92,0.44,11246790699993660,11246790700030580,1781444304316691800,1781444304316728720
