WindowStart_ns,WindowEnd_ns,Source,Destination,Bytes_MB,Bandwidth_GBps,WindowStartWall_ns,WindowEndWall_ns,Duration_ms,Packet_Count
11246791367868050,11246791367889940,Host(NUMA 5),Device ?,0.01,0.37,1781444305026537780,1781444305026559670,0.022,1
11246791367928320,11246791367951580,Host(NUMA 5),Device ?,0.02,0.70,1781444305026690170,1781444305026713430,0.023,1
11246791367988360,11246791368014070,Host(NUMA 5),Device ?,0.02,0.64,1781444305026841330,1781444305026867040,0.026,1
11246791368049040,11246791368069220,Host(NUMA 5),Device ?,0.01,0.41,1781444305027014980,1781444305027035160,0.020,1
11246791368104240,11246791368123940,Host(NUMA 5),Device ?,0.01,0.42,1781444305027171820,1781444305027191520,0.020,1
11246791368160750,11246791368179620,Host(NUMA 5),Device ?,0.02,0.87,1781444305027320940,1781444305027339810,0.019,1
11246791368212610,11246791368229950,Host(NUMA 5),Device ?,0.02,0.94,1781444305027471390,1781444305027488730,0.017,1
11246791368266730,11246791368286950,Host(NUMA 5),Device ?,0.01,0.30,1781444305027617430,1781444305027637650,0.020,1
11246791368321900,11246791368343720,Host(NUMA 5),Device ?,0.01,0.38,1781444305027765850,1781444305027787670,0.022,1
11246791368382810,11246791368401940,Host(NUMA 5),Device ?,0.02,0.86,1781444305027916810,1781444305027935940,0.019,1
11246791368437310,11246791368455700,Host(NUMA 5),Device ?,0.02,0.89,1781444305028067990,1781444305028086380,0.018,1
11246791368492360,11246791368514740,Host(NUMA 5),Device ?,0.01,0.37,1781444305028218500,1781444305028240880,0.022,1
11246791368552610,11246791368572530,Host(NUMA 5),Device ?,0.01,0.41,1781444305028390890,1781444305028410810,0.020,1
11246791368609210,11246791368627830,Host(NUMA 5),Device ?,0.02,0.88,1781444305028548300,1781444305028566920,0.019,1
11246791368662820,11246791368681880,Host(NUMA 5),Device ?,0.02,0.86,1781444305028713620,1781444305028732680,0.019,1
11246791368720080,11246791368740620,Host(NUMA 5),Device ?,0.01,0.30,1781444305028868990,1781444305028889530,0.021,1
11246791368781740,11246791368805610,Host(NUMA 5),Device ?,0.01,0.34,1781444305029033260,1781444305029057130,0.024,1
11246791368845510,11246791368864620,Host(NUMA 5),Device ?,0.02,0.86,1781444305029190730,1781444305029209840,0.019,1
11246791368897220,11246791368916770,Host(NUMA 5),Device ?,0.02,0.84,1781444305029341530,1781444305029361080,0.020,1
11246791368958780,11246791368979200,Host(NUMA 5),Device ?,0.01,0.40,1781444305029493440,1781444305029513860,0.020,1
11246791369014200,11246791369034390,Host(NUMA 5),Device ?,0.01,0.41,1781444305029645010,1781444305029665200,0.020,1
11246791369074730,11246791369094470,Host(NUMA 5),Device ?,0.02,0.83,1781444305029792660,1781444305029812400,0.020,1
11246791369129610,11246791369148920,Host(NUMA 5),Device ?,0.02,0.85,1781444305029944550,1781444305029963860,0.019,1
11246791369184840,11246791369205690,Host(NUMA 5),Device ?,0.01,0.29,1781444305030095490,1781444305030116340,0.021,1
11246791369239090,11246791369261010,Host(NUMA 5),Device ?,0.01,0.37,1781444305030246170,1781444305030268090,0.022,1
11246791369296930,11246791369315600,Host(NUMA 5),Device ?,0.02,0.88,1781444305030398600,1781444305030417270,0.019,1
11246791369348160,11246791369365940,Host(NUMA 5),Device ?,0.02,0.92,1781444305030550470,1781444305030568250,0.018,1
11246791369403140,11246791369426310,Host(NUMA 5),Device ?,0.01,0.35,1781444305030698230,1781444305030721400,0.023,1
11246791369460980,11246791369481220,Host(NUMA 5),Device ?,0.01,0.40,1781444305030854130,1781444305030874370,0.020,1
11246791369522070,11246791369540340,Host(NUMA 5),Device ?,0.02,0.90,1781444305031044810,1781444305031063080,0.018,1
11246791369574950,11246791369593690,Host(NUMA 5),Device ?,0.02,0.87,1781444305031200480,1781444305031219220,0.019,1
11246791369632720,11246791369654020,Host(NUMA 5),Device ?,0.01,0.29,1781444305031349380,1781444305031370680,0.021,1
11246791369687830,11246791369710390,Host(NUMA 5),Device ?,0.01,0.36,1781444305031496790,1781444305031519350,0.023,1
11246791369749610,11246791369768020,Host(NUMA 5),Device ?,0.02,0.89,1781444305031651930,1781444305031670340,0.018,1
11246791369804030,11246791369822370,Host(NUMA 5),Device ?,0.02,0.89,1781444305031801240,1781444305031819580,0.018,1
11246791369858480,11246791369878700,Host(NUMA 5),Device ?,0.01,0.41,1781444305031953320,1781444305031973540,0.020,1
11246791369919660,11246791369939460,Host(NUMA 5),Device ?,0.01,0.41,1781444305032103890,1781444305032123690,0.020,1
11246791369975280,11246791369994650,Host(NUMA 5),Device ?,0.02,0.85,1781444305032273990,1781444305032293360,0.019,1
11246791370028070,11246791370046510,Host(NUMA 5),Device ?,0.02,0.89,1781444305032427970,1781444305032446410,0.018,1
11246791370085840,11246791370106150,Host(NUMA 5),Device ?,0.01,0.30,1781444305032581690,1781444305032602000,0.020,1
11246791370141030,11246791370163260,Host(NUMA 5),Device ?,0.01,0.37,1781444305032729610,1781444305032751840,0.022,1
11246791370201660,11246791370220360,Host(NUMA 5),Device ?,0.02,0.88,1781444305032884110,1781444305032902810,0.019,1
11246791370257320,11246791370275960,Host(NUMA 5),Device ?,0.02,0.88,1781444305033034730,1781444305033053370,0.019,1
11246791370309380,11246791370330950,Host(NUMA 5),Device ?,0.01,0.38,1781444305033181680,1781444305033203250,0.022,1
11246791370365250,11246791370389370,Host(NUMA 5),Device ?,0.01,0.34,1781444305033326460,1781444305033350580,0.024,1
11246791370424610,11246791370443460,Host(NUMA 5),Device ?,0.02,0.87,1781444305033478480,1781444305033497330,0.019,1
11246791370477160,11246791370495180,Host(NUMA 5),Device ?,0.02,0.91,1781444305033640060,1781444305033658080,0.018,1
11246791370534610,11246791370554650,Host(NUMA 5),Device ?,0.01,0.31,1781444305033797520,1781444305033817560,0.020,1
11246791370589290,11246791370613130,Host(NUMA 5),Device ?,0.01,0.34,1781444305033941820,1781444305033965660,0.024,1
11246791370655400,11246791370673680,Host(NUMA 5),Device ?,0.02,0.90,1781444305034097060,1781444305034115340,0.018,1
11246791370715030,11246791370736020,Host(NUMA 5),Device ?,0.02,0.78,1781444305034242180,1781444305034263170,0.021,1
11246791370780760,11246791370802190,Host(NUMA 5),Device ?,0.01,0.38,1781444305034393370,1781444305034414800,0.021,1
11246791370837760,11246791370857540,Host(NUMA 5),Device ?,0.01,0.41,1781444305034550070,1781444305034569850,0.020,1
11246791370894120,11246791370912990,Host(NUMA 5),Device ?,0.02,0.87,1781444305034702750,1781444305034721620,0.019,1
11246791370952520,11246791370970800,Host(NUMA 5),Device ?,0.02,0.90,1781444305034854180,1781444305034872460,0.018,1
11246791371006020,11246791371029670,Host(NUMA 5),Device ?,0.01,0.26,1781444305035026150,1781444305035049800,0.024,1
11246791371065910,11246791371087290,Host(NUMA 5),Device ?,0.01,0.38,1781444305035180550,1781444305035201930,0.021,1
11246791371124040,11246791371142360,Host(NUMA 5),Device ?,0.02,0.89,1781444305035347920,1781444305035366240,0.018,1
11246791371184660,11246791371203170,Host(NUMA 5),Device ?,0.02,0.89,1781444305035496880,1781444305035515390,0.019,1
11246791371240010,11246791371261440,Host(NUMA 5),Device ?,0.01,0.38,1781444305035647750,1781444305035669180,0.021,1
11246791371295490,11246791371314370,Host(NUMA 5),Device ?,0.01,0.43,1781444305035800710,1781444305035819590,0.019,1
11246791371347750,11246791371367000,Host(NUMA 5),Device ?,0.02,0.85,1781444305035949780,1781444305035969030,0.019,1
11246791371403630,11246791371423270,Host(NUMA 5),Device ?,0.02,0.83,1781444305036102220,1781444305036121860,0.020,1
11246791371457960,11246791371478580,Host(NUMA 5),Device ?,0.01,0.30,1781444305036256310,1781444305036276930,0.021,1
11246791371514130,11246791371542660,Host(NUMA 5),Device ?,0.01,0.29,1781444305036400960,1781444305036429490,0.029,1
11246791371581420,11246791371599820,Host(NUMA 5),Device ?,0.02,0.89,1781444305036560590,1781444305036578990,0.018,1
11246791371633070,11246791371651810,Host(NUMA 5),Device ?,0.02,0.87,1781444305036713110,1781444305036731850,0.019,1
11246791371686180,11246791371708520,Host(NUMA 5),Device ?,0.01,0.37,1781444305036863060,1781444305036885400,0.022,1
11246791371743750,11246791371763700,Host(NUMA 5),Device ?,0.01,0.41,1781444305037016360,1781444305037036310,0.020,1
11246791371798890,11246791371817150,Host(NUMA 5),Device ?,0.02,0.90,1781444305037169250,1781444305037187510,0.018,1
11246791371854010,11246791371872230,Host(NUMA 5),Device ?,0.02,0.90,1781444305037319150,1781444305037337370,0.018,1
11246791371909240,11246791371928450,Host(NUMA 5),Device ?,0.01,0.32,1781444305037470540,1781444305037489750,0.019,1
11246791371967640,11246791371991090,Host(NUMA 5),Device ?,0.01,0.35,1781444305037615940,1781444305037639390,0.023,1
11246791372037160,11246791372056510,Host(NUMA 5),Device ?,0.02,0.85,1781444305037780820,1781444305037800170,0.019,1
11246791372092800,11246791372112350,Host(NUMA 5),Device ?,0.02,0.84,1781444305037927930,1781444305037947480,0.020,1
11246791372147550,11246791372167670,Host(NUMA 5),Device ?,0.01,0.41,1781444305038075030,1781444305038095150,0.020,1
11246791372207830,11246791372228010,Host(NUMA 5),Device ?,0.01,0.41,1781444305038223760,1781444305038243940,0.020,1
11246791372263090,11246791372280910,Host(NUMA 5),Device ?,0.02,0.92,1781444305038393840,1781444305038411660,0.018,1
11246791372315280,11246791372334290,Host(NUMA 5),Device ?,0.02,0.86,1781444305038544020,1781444305038563030,0.019,1
11246791372374260,11246791372397220,Host(NUMA 5),Device ?,0.01,0.27,1781444305038692020,1781444305038714980,0.023,1
11246791372433470,11246791372454670,Host(NUMA 5),Device ?,0.01,0.39,1781444305038846160,1781444305038867360,0.021,1
11246791372496680,11246791372517020,Host(NUMA 5),Device ?,0.02,0.81,1781444305039015520,1781444305039035860,0.020,1
11246791372552340,11246791372570560,Host(NUMA 5),Device ?,0.02,0.90,1781444305039184210,1781444305039202430,0.018,1
11246791372604860,11246791372626070,Host(NUMA 5),Device ?,0.01,0.39,1781444305039334260,1781444305039355470,0.021,1
11246791372666650,11246791372687920,Host(NUMA 5),Device ?,0.01,0.39,1781444305039484790,1781444305039506060,0.021,1
11246791372726740,11246791372745880,Host(NUMA 5),Device ?,0.02,0.86,1781444305039638200,1781444305039657340,0.019,1
11246791372781190,11246791372799280,Host(NUMA 5),Device ?,0.02,0.91,1781444305039788160,1781444305039806250,0.018,1
11246791372844710,11246791372866070,Host(NUMA 5),Device ?,0.01,0.29,1781444305039931850,1781444305039953210,0.021,1
11246791372902920,11246791372925960,Host(NUMA 5),Device ?,0.01,0.36,1781444305040079440,1781444305040102480,0.023,1
11246791372966110,11246791372985860,Host(NUMA 5),Device ?,0.02,0.83,1781444305040230230,1781444305040249980,0.020,1
11246791373021390,11246791373040240,Host(NUMA 5),Device ?,0.02,0.87,1781444305040380280,1781444305040399130,0.019,1
11246791373075880,11246791373096450,Host(NUMA 5),Device ?,0.01,0.40,1781444305040525530,1781444305040546100,0.021,1
11246791373131030,11246791373151570,Host(NUMA 5),Device ?,0.01,0.40,1781444305040680730,1781444305040701270,0.021,1
11246791373188730,11246791373207620,Host(NUMA 5),Device ?,0.02,0.87,1781444305040831280,1781444305040850170,0.019,1
11246791373245700,11246791373265620,Host(NUMA 5),Device ?,0.02,0.82,1781444305040979710,1781444305040999630,0.020,1
11246791373300570,11246791373319370,Host(NUMA 5),Device ?,0.01,0.33,1781444305041135410,1781444305041154210,0.019,1
11246791373351590,11246791373372560,Host(NUMA 5),Device ?,0.01,0.39,1781444305041281510,1781444305041302480,0.021,1
11246791373414140,11246791373433670,Host(NUMA 5),Device ?,0.02,0.84,1781444305041442470,1781444305041462000,0.020,1
11246791373466320,11246791373485010,Host(NUMA 5),Device ?,0.02,0.88,1781444305041593720,1781444305041612410,0.019,1
11246791373519000,11246791373539120,Host(NUMA 5),Device ?,0.01,0.41,1781444305041741780,1781444305041761900,0.020,1
11246791373573660,11246791373593660,Host(NUMA 5),Device ?,0.01,0.41,1781444305041890930,1781444305041910930,0.020,1
11246791373627930,11246791373646780,Host(NUMA 5),Device ?,0.02,0.87,1781444305042043770,1781444305042062620,0.019,1
11246791373684700,11246791373702700,Host(NUMA 5),Device ?,0.02,0.91,1781444305042196940,1781444305042214940,0.018,1
11246791373741340,11246791373761120,Host(NUMA 5),Device ?,0.01,0.31,1781444305042349440,1781444305042369220,0.020,1
11246791373797030,11246791373818940,Host(NUMA 5),Device ?,0.01,0.37,1781444305042494760,1781444305042516670,0.022,1
11246791373857120,11246791373875400,Host(NUMA 5),Device ?,0.02,0.90,1781444305042650620,1781444305042668900,0.018,1
11246791373914240,11246791373933370,Host(NUMA 5),Device ?,0.02,0.86,1781444305042803620,1781444305042822750,0.019,1
11246791373974260,11246791373995400,Host(NUMA 5),Device ?,0.01,0.39,1781444305042964880,1781444305042986020,0.021,1
11246791374028580,11246791374048630,Host(NUMA 5),Device ?,0.01,0.41,1781444305043122690,1781444305043142740,0.020,1
11246791374082380,11246791374099740,Host(NUMA 5),Device ?,0.02,0.94,1781444305043290520,1781444305043307880,0.017,1
11246791374135840,11246791374154360,Host(NUMA 5),Device ?,0.02,0.88,1781444305043438520,1781444305043457040,0.019,1
11246791374187770,11246791374207450,Host(NUMA 5),Device ?,0.01,0.31,1781444305043587260,1781444305043606940,0.020,1
11246791374241940,11246791374263750,Host(NUMA 5),Device ?,0.01,0.38,1781444305043736560,1781444305043758370,0.022,1
11246791374300920,11246791374320090,Host(NUMA 5),Device ?,0.02,0.85,1781444305043891220,1781444305043910390,0.019,1
11246791374357370,11246791374377830,Host(NUMA 5),Device ?,0.02,0.80,1781444305044040230,1781444305044060690,0.020,1
11246791374414310,11246791374436340,Host(NUMA 5),Device ?,0.01,0.37,1781444305044188820,1781444305044210850,0.022,1
11246791374471720,11246791374491840,Host(NUMA 5),Device ?,0.01,0.41,1781444305044338800,1781444305044358920,0.020,1
11246791374525950,11246791374543790,Host(NUMA 5),Device ?,0.02,0.92,1781444305044506740,1781444305044524580,0.018,1
11246791374577800,11246791374596890,Host(NUMA 5),Device ?,0.02,0.86,1781444305044667460,1781444305044686550,0.019,1
11246791374629520,11246791374649010,Host(NUMA 5),Device ?,0.01,0.32,1781444305044819510,1781444305044839000,0.019,1
11246791374687200,11246791374708580,Host(NUMA 5),Device ?,0.01,0.38,1781444305044969680,1781444305044991060,0.021,1
11246791374748870,11246791374768480,Host(NUMA 5),Device ?,0.02,0.84,1781444305045123080,1781444305045142690,0.020,1
11246791374806320,11246791374825570,Host(NUMA 5),Device ?,0.02,0.85,1781444305045276840,1781444305045296090,0.019,1
11246791374861240,11246791374883210,Host(NUMA 5),Device ?,0.01,0.37,1781444305045427290,1781444305045449260,0.022,1
11246791374918070,11246791374937790,Host(NUMA 5),Device ?,0.01,0.42,1781444305045579630,1781444305045599350,0.020,1
11246791374970950,11246791374988160,Host(NUMA 5),Device ?,0.02,0.95,1781444305045731490,1781444305045748700,0.017,1
11246791375030640,11246791375049520,Host(NUMA 5),Device ?,0.02,0.87,1781444305045877140,1781444305045896020,0.019,1
11246791375087220,11246791375107650,Host(NUMA 5),Device ?,0.01,0.30,1781444305046025190,1781444305046045620,0.020,1
11246791375139720,11246791375161930,Host(NUMA 5),Device ?,0.01,0.37,1781444305046171670,1781444305046193880,0.022,1
11246791375195970,11246791375214590,Host(NUMA 5),Device ?,0.02,0.88,1781444305046323250,1781444305046341870,0.019,1
11246791375248590,11246791375267720,Host(NUMA 5),Device ?,0.02,0.86,1781444305046469720,1781444305046488850,0.019,1
11246791375303410,11246791375326990,Host(NUMA 5),Device ?,0.01,0.35,1781444305046615080,1781444305046638660,0.024,1
11246791375360240,11246791375379810,Host(NUMA 5),Device ?,0.01,0.42,1781444305046770330,1781444305046789900,0.020,1
11246791375417020,11246791375437390,Host(NUMA 5),Device ?,0.02,0.80,1781444305046942660,1781444305046963030,0.020,1
11246791375471370,11246791375489630,Host(NUMA 5),Device ?,0.02,0.90,1781444305047106720,1781444305047124980,0.018,1
11246791375521280,11246791375545390,Host(NUMA 5),Device ?,0.01,0.25,1781444305047252100,1781444305047276210,0.024,1
11246791375579260,11246791375601990,Host(NUMA 5),Device ?,0.01,0.36,1781444305047403470,1781444305047426200,0.023,1
11246791375635720,11246791375654690,Host(NUMA 5),Device ?,0.02,0.86,1781444305047571340,1781444305047590310,0.019,1
11246791375688130,11246791375705890,Host(NUMA 5),Device ?,0.02,0.92,1781444305047721010,1781444305047738770,0.018,1
11246791375744290,11246791375766150,Host(NUMA 5),Device ?,0.01,0.37,1781444305047867670,1781444305047889530,0.022,1
11246791375803200,11246791375822190,Host(NUMA 5),Device ?,0.01,0.43,1781444305048032480,1781444305048051470,0.019,1
11246791375859560,11246791375877930,Host(NUMA 5),Device ?,0.02,0.89,1781444305048187920,1781444305048206290,0.018,1
11246791375912160,11246791375930890,Host(NUMA 5),Device ?,0.02,0.87,1781444305048339950,1781444305048358680,0.019,1
11246791375964090,11246791375982750,Host(NUMA 5),Device ?,0.01,0.33,1781444305048493350,1781444305048512010,0.019,1
11246791376029480,11246791376052620,Host(NUMA 5),Device ?,0.01,0.35,1781444305048636940,1781444305048660080,0.023,1
11246791376088230,11246791376109230,Host(NUMA 5),Device ?,0.02,0.78,1781444305048788770,1781444305048809770,0.021,1
11246791376144370,11246791376165500,Host(NUMA 5),Device ?,0.02,0.78,1781444305048940070,1781444305048961200,0.021,1
11246791376200060,11246791376220090,Host(NUMA 5),Device ?,0.01,0.41,1781444305049091180,1781444305049111210,0.020,1
11246791376261010,11246791376280910,Host(NUMA 5),Device ?,0.01,0.41,1781444305049241310,1781444305049261210,0.020,1
11246791376325520,11246791376346290,Host(NUMA 5),Device ?,0.02,0.79,1781444305049391110,1781444305049411880,0.021,1
11246791376386370,11246791376406980,Host(NUMA 5),Device ?,0.02,0.79,1781444305049543080,1781444305049563690,0.021,1
11246791376446090,11246791376467090,Host(NUMA 5),Device ?,0.01,0.29,1781444305049691830,1781444305049712830,0.021,1
11246791376503150,11246791376523860,Host(NUMA 5),Device ?,0.01,0.40,1781444305049839080,1781444305049859790,0.021,1
11246791376561530,11246791376582190,Host(NUMA 5),Device ?,0.02,0.79,1781444305050000210,1781444305050020870,0.021,1
11246791376623140,11246791376643360,Host(NUMA 5),Device ?,0.02,0.81,1781444305050152820,1781444305050173040,0.020,1
11246791376677790,11246791376703120,Host(NUMA 5),Device ?,0.01,0.32,1781444305050299740,1781444305050325070,0.025,1
11246791376740960,11246791376760520,Host(NUMA 5),Device ?,0.01,0.42,1781444305050469110,1781444305050488670,0.020,1
11246791376794840,11246791376816230,Host(NUMA 5),Device ?,0.02,0.77,1781444305050627330,1781444305050648720,0.021,1
11246791376858390,11246791376878800,Host(NUMA 5),Device ?,0.02,0.80,1781444305050776260,1781444305050796670,0.020,1
11246791376917170,11246791376937490,Host(NUMA 5),Device ?,0.01,0.30,1781444305050945210,1781444305050965530,0.020,1
11246791376975760,11246791376998570,Host(NUMA 5),Device ?,0.01,0.36,1781444305051107410,1781444305051130220,0.023,1
11246791377036050,11246791377056970,Host(NUMA 5),Device ?,0.02,0.78,1781444305051261240,1781444305051282160,0.021,1
11246791377091020,11246791377110500,Host(NUMA 5),Device ?,0.02,0.84,1781444305051416770,1781444305051436250,0.019,1
11246791377143870,11246791377166340,Host(NUMA 5),Device ?,0.01,0.36,1781444305051563710,1781444305051586180,0.022,1
11246791377198330,11246791377217140,Host(NUMA 5),Device ?,0.01,0.44,1781444305051718560,1781444305051737370,0.019,1
11246791377251200,11246791377271020,Host(NUMA 5),Device ?,0.02,0.83,1781444305051872010,1781444305051891830,0.020,1
11246791377304980,11246791377325850,Host(NUMA 5),Device ?,0.02,0.79,1781444305052023370,1781444305052044240,0.021,1
11246791377360420,11246791377379550,Host(NUMA 5),Device ?,0.01,0.32,1781444305052173040,1781444305052192170,0.019,1
11246791377419960,11246791377440570,Host(NUMA 5),Device ?,0.01,0.40,1781444305052320960,1781444305052341570,0.021,1
11246791377480340,11246791377501730,Host(NUMA 5),Device ?,0.02,0.77,1781444305052468260,1781444305052489650,0.021,1
11246791377536430,11246791377557200,Host(NUMA 5),Device ?,0.02,0.79,1781444305052617950,1781444305052638720,0.021,1
11246791377596720,11246791377619320,Host(NUMA 5),Device ?,0.01,0.36,1781444305052764740,1781444305052787340,0.023,1
11246791377656640,11246791377676250,Host(NUMA 5),Device ?,0.01,0.42,1781444305052933280,1781444305052952890,0.020,1
11246791377709900,11246791377728090,Host(NUMA 5),Device ?,0.02,0.90,1781444305053086930,1781444305053105120,0.018,1
11246791377764260,11246791377783740,Host(NUMA 5),Device ?,0.02,0.84,1781444305053233580,1781444305053253060,0.019,1
11246791377818240,11246791377837360,Host(NUMA 5),Device ?,0.01,0.32,1781444305053386570,1781444305053405690,0.019,1
11246791377873210,11246791377896230,Host(NUMA 5),Device ?,0.01,0.36,1781444305053531470,1781444305053554490,0.023,1
11246791377929940,11246791377948500,Host(NUMA 5),Device ?,0.02,0.88,1781444305053697770,1781444305053716330,0.019,1
11246791377983730,11246791378002680,Host(NUMA 5),Device ?,0.02,0.86,1781444305053848950,1781444305053867900,0.019,1
11246791378036380,11246791378059810,Host(NUMA 5),Device ?,0.01,0.35,1781444305053993570,1781444305054017000,0.023,1
11246791378096430,11246791378117690,Host(NUMA 5),Device ?,0.01,0.39,1781444305054144630,1781444305054165890,0.021,1
11246791378150490,11246791378168840,Host(NUMA 5),Device ?,0.02,0.89,1781444305054297190,1781444305054315540,0.018,1
11246791378207120,11246791378226200,Host(NUMA 5),Device ?,0.02,0.86,1781444305054446300,1781444305054465380,0.019,1
11246791378267180,11246791378288400,Host(NUMA 5),Device ?,0.01,0.29,1781444305054595610,1781444305054616830,0.021,1
11246791378322920,11246791378343190,Host(NUMA 5),Device ?,0.01,0.40,1781444305054747700,1781444305054767970,0.020,1
11246791378382670,11246791378401970,Host(NUMA 5),Device ?,0.02,0.85,1781444305054896620,1781444305054915920,0.019,1
11246791378436720,11246791378455170,Host(NUMA 5),Device ?,0.02,0.89,1781444305055066280,1781444305055084730,0.018,1
11246791378493740,11246791378516420,Host(NUMA 5),Device ?,0.01,0.36,1781444305055215170,1781444305055237850,0.023,1
11246791378552670,11246791378571930,Host(NUMA 5),Device ?,0.01,0.43,1781444305055381850,1781444305055401110,0.019,1
11246791378607570,11246791378626720,Host(NUMA 5),Device ?,0.02,0.86,1781444305055536310,1781444305055555460,0.019,1
11246791378664260,11246791378682370,Host(NUMA 5),Device ?,0.02,0.90,1781444305055688860,1781444305055706970,0.018,1
11246791378716600,11246791378735680,Host(NUMA 5),Device ?,0.01,0.32,1781444305055839250,1781444305055858330,0.019,1
11246791378768710,11246791378788830,Host(NUMA 5),Device ?,0.01,0.41,1781444305055987530,1781444305056007650,0.020,1
11246791378827070,11246791378846190,Host(NUMA 5),Device ?,0.02,0.86,1781444305056138170,1781444305056157290,0.019,1
11246791378880100,11246791378898800,Host(NUMA 5),Device ?,0.02,0.88,1781444305056288170,1781444305056306870,0.019,1
11246791378937280,11246791378957630,Host(NUMA 5),Device ?,0.01,0.40,1781444305056432950,1781444305056453300,0.020,1
11246791378998430,11246791379018510,Host(NUMA 5),Device ?,0.01,0.41,1781444305056584370,1781444305056604450,0.020,1
11246791379053800,11246791379072430,Host(NUMA 5),Device ?,0.02,0.88,1781444305056746610,1781444305056765240,0.019,1
11246791379108200,11246791379126750,Host(NUMA 5),Device ?,0.02,0.88,1781444305056896670,1781444305056915220,0.019,1
11246791379160520,11246791379179200,Host(NUMA 5),Device ?,0.01,0.33,1781444305057047770,1781444305057066450,0.019,1
11246791379214890,11246791379235230,Host(NUMA 5),Device ?,0.01,0.40,1781444305057198050,1781444305057218390,0.020,1
11246791379273700,11246791379292910,Host(NUMA 5),Device ?,0.02,0.85,1781444305057349190,1781444305057368400,0.019,1
11246791379330590,11246791379348530,Host(NUMA 5),Device ?,0.02,0.91,1781444305057503610,1781444305057521550,0.018,1
11246791379384270,11246791379407850,Host(NUMA 5),Device ?,0.01,0.35,1781444305057658830,1781444305057682410,0.024,1
11246791379446260,11246791379467960,Host(NUMA 5),Device ?,0.01,0.38,1781444305057811100,1781444305057832800,0.022,1
11246791379505820,11246791379525090,Host(NUMA 5),Device ?,0.02,0.85,1781444305057961180,1781444305057980450,0.019,1
11246791379562810,11246791379581080,Host(NUMA 5),Device ?,0.02,0.90,1781444305058109320,1781444305058127590,0.018,1
11246791379793260,11246791408218850,Host(NUMA 5),Device ?,509.88,18.81,1781444305029848830,1781444305058274420,28.426,1
11246791431549530,11246791433605640,Host(NUMA 5),Device ?,32.00,16.32,1781444305056380030,1781444305058436140,2.056,1
11246791433656160,11246791435256690,Host(NUMA 5),Device ?,24.00,15.72,1781444305056985400,1781444305058585930,1.601,1
11246791435302520,11246791435782000,Host(NUMA 5),Device ?,8.00,17.50,1781444305058255820,1781444305058735300,0.479,1
11246791435833130,11246791437955350,Host(NUMA 5),Device ?,32.00,15.81,1781444305056761560,1781444305058883780,2.122,1
11246791438009270,11246791440149700,Host(NUMA 5),Device ?,32.00,15.68,1781444305056909960,1781444305059050390,2.140,1
11246791440201670,11246791441826030,Host(NUMA 5),Device ?,24.00,15.49,1781444305057580850,1781444305059205210,1.624,1
11246791441879640,11246791442503350,Host(NUMA 5),Device ?,8.00,13.45,1781444305058729810,1781444305059353520,0.624,1
11246791442550490,11246791444654040,Host(NUMA 5),Device ?,32.00,15.95,1781444305057400110,1781444305059503660,2.104,1
11246791444703930,11246791446784170,Host(NUMA 5),Device ?,32.00,16.13,1781444305057570720,1781444305059650960,2.080,1
11246791446833190,11246791448469690,Host(NUMA 5),Device ?,24.00,15.38,1781444305058177590,1781444305059814090,1.637,1
11246791448518240,11246791449058870,Host(NUMA 5),Device ?,8.00,15.52,1781444305059423630,1781444305059964260,0.541,1
11246791449106520,11246791451171840,Host(NUMA 5),Device ?,32.00,16.25,1781444305058049080,1781444305060114400,2.065,1
11246791451219400,11246791453337660,Host(NUMA 5),Device ?,32.00,15.84,1781444305058144600,1781444305060262860,2.118,1
11246791453392520,11246791454999000,Host(NUMA 5),Device ?,24.00,15.67,1781444305058805670,1781444305060412150,1.606,1
11246791455046870,11246791455545170,Host(NUMA 5),Device ?,8.00,16.83,1781444305060063220,1781444305060561520,0.498,1
11246791455597580,11246791457516290,Host(NUMA 5),Device ?,32.00,17.49,1781444305058806880,1781444305060725590,1.919,1
11246791457567430,11246791459540110,Host(NUMA 5),Device ?,32.00,17.01,1781444305058905570,1781444305060878250,1.973,1
11246791459592780,11246791461124800,Host(NUMA 5),Device ?,24.00,16.43,1781444305059497220,1781444305061029240,1.532,1
11246791461180420,11246791461701760,Host(NUMA 5),Device ?,8.00,16.09,1781444305060659650,1781444305061180990,0.521,1
11246791461754610,11246791463676060,Host(NUMA 5),Device ?,32.00,17.46,1781444305059410270,1781444305061331720,1.921,1
11246791463720900,11246791465663860,Host(NUMA 5),Device ?,32.00,17.27,1781444305059537820,1781444305061480780,1.943,1
11246791465715310,11246791467188600,Host(NUMA 5),Device ?,24.00,17.08,1781444305060158440,1781444305061631730,1.473,1
11246791467238340,11246791467729990,Host(NUMA 5),Device ?,8.00,17.06,1781444305061291260,1781444305061782910,0.492,1
11246791467786130,11246791469690160,Host(NUMA 5),Device ?,32.00,17.62,1781444305060028660,1781444305061932690,1.904,1
11246791469744950,11246791471681080,Host(NUMA 5),Device ?,32.00,17.33,1781444305060145500,1781444305062081630,1.936,1
11246791471727970,11246791473251260,Host(NUMA 5),Device ?,24.00,16.52,1781444305060707550,1781444305062230840,1.523,1
11246791473304170,11246791473939110,Host(NUMA 5),Device ?,8.00,13.21,1781444305061756110,1781444305062391050,0.635,1
