timestamp,path_id,bandwidth_gbps,is_degraded
1781254050.848,51197,20.40,0
1781254050.856,51197,20.50,0
1781254099.928,45135,20.30,0
1781254110.528,8351,20.20,0
1781254452.893,51491,15.40,0
1781254452.903,51491,20.00,0
1781254452.913,51491,15.60,0
1781254452.922,51491,19.70,0
1781254452.934,51491,15.40,0
1781254453.984,18787,20.60,0
1781254453.994,18787,15.80,0
1781254454.002,18787,19.90,0
1781254454.011,18787,19.90,0
1781254454.020,18787,16.40,0
1781254454.028,18787,19.90,0
1781254454.038,18787,16.40,0
1781254455.391,18787,20.40,0
1781254455.400,18787,18.30,0
1781254455.411,18787,15.10,0
1781254455.419,18787,20.60,0
1781254455.427,18787,20.40,0
1781254455.438,18787,14.60,0
1781254455.446,18787,20.10,0
1781254455.454,18787,20.40,0
1781254455.465,18787,15.00,0
1781254455.473,18787,19.20,0
1781254456.539,51197,14.20,0
1781254456.550,51197,20.50,0
1781254456.559,51197,19.30,0
1781254456.569,51197,15.00,0
1781254456.577,51197,20.70,0
1781254456.588,51197,15.30,0
1781254456.598,51197,14.60,0
1781254456.606,51197,19.70,0
1781254457.707,18787,20.60,0
1781254457.715,18787,20.70,0
1781254457.723,18787,19.70,0
1781254457.734,18787,15.00,0
1781254457.746,51197,20.60,0
1781254459.058,706,20.20,0
1781254459.067,706,19.90,0
1781254459.075,706,20.70,0
1781254459.085,706,15.40,0
1781254459.093,706,19.90,0
1781254459.101,706,19.30,0
1781254459.112,706,15.00,0
1781254459.120,706,20.20,0
1781254459.130,706,15.80,0
1781254459.141,706,14.60,0
1781254460.178,40797,20.20,0
1781254460.186,40797,20.40,0
1781254460.194,40797,20.60,0
1781254460.203,40797,19.80,0
1781254460.211,40797,20.10,0
1781254460.219,40797,20.20,0
1781254460.227,40797,20.20,0
1781254460.236,40797,18.20,0
1781254460.245,40797,17.80,0
1781254510.095,18787,20.40,0
1781254863.290,18787,15.40,0
1781254863.300,18787,20.20,0
1781254863.310,18787,15.50,0
1781254864.355,40797,17.70,0
1781254864.365,40797,15.30,0
1781254864.373,40797,20.40,0
1781254864.385,40797,15.90,0
1781254864.393,40797,20.60,0
1781254866.820,706,20.40,0
1781254866.832,706,13.70,1
1781254866.841,706,19.70,0
1781254866.849,706,20.50,0
1781254866.860,706,14.30,0
1781254866.869,706,20.30,0
1781254866.879,706,15.60,0
1781254866.890,706,14.00,1
1781254866.898,706,20.50,0
1781254869.279,51197,14.50,0
1781254869.287,51197,20.60,0
1781254869.295,51197,19.80,0
1781254869.304,51197,18.30,0
1781254869.313,51197,18.70,0
1781254869.321,51197,20.00,0
1781254870.368,18787,20.40,0
1781254870.378,18787,15.70,0
1781254870.386,18787,20.50,0
1781254870.396,18787,15.80,0
1781254870.407,18787,14.30,0
1781254870.415,18787,20.60,0
1781254870.423,18787,20.50,0
1781254870.434,18787,14.40,0
1781254921.319,18787,20.40,0
1781254923.933,45135,20.60,0
1781254927.229,706,20.20,0
1781254929.823,40797,20.30,0
1781254932.804,51197,20.60,0
1781255121.545,8351,19.50,0
1781255123.615,1478,14.20,0
1781255124.640,1478,8.70,1
1781255124.651,1478,13.60,1
1781255124.664,1478,12.20,1
1781255124.674,1478,15.00,0
1781255126.732,8351,15.00,0
1781255126.744,8351,15.70,0
1781255126.756,8351,12.80,1
1781255126.764,8351,20.00,0
1781255126.775,8351,14.00,1
1781255126.788,8351,12.00,1
1781255126.798,8351,15.70,0
1781255128.839,8351,20.00,0
1781255128.861,8351,6.50,1
1781255128.873,8351,13.20,1
1781255129.921,1478,13.10,1
1781255129.929,1478,19.50,0
1781255129.944,1478,10.20,1
1781255130.965,1478,11.70,1
1781255130.974,1478,19.20,0
1781255130.985,1478,13.40,1
1781255133.067,1478,15.60,0
1781255133.076,1478,17.30,0
1781255134.095,1478,16.80,0
1781255134.109,1478,10.20,1
1781255134.118,1478,19.60,0
1781255134.129,1478,13.20,1
1781255135.183,8351,7.80,1
1781255136.201,8351,17.40,0
1781255136.211,8351,15.60,0
1781255136.225,8351,10.90,1
1781255136.234,8351,17.70,0
1781255136.246,8351,12.90,1
1781255136.254,8351,19.80,0
1781255136.271,8351,9.00,1
1781255136.281,8351,15.90,0
1781255136.299,8351,8.00,1
1781255136.307,8351,19.60,0
1781255139.388,1478,13.80,1
1781255139.397,1478,18.60,0
1781255139.412,1478,9.40,1
1781255139.423,1478,14.50,0
1781255139.441,1478,8.10,1
1781255140.468,8351,8.40,1
1781255140.476,8351,19.20,0
1781255140.495,8351,7.60,1
1781255140.507,8351,13.80,1
1781255142.566,1478,20.40,0
1781255142.580,1478,10.40,1
1781255142.588,1478,19.40,0
1781255142.601,1478,12.30,1
1781255142.609,1478,19.70,0
1781255142.628,1478,7.80,1
1781255142.637,1478,17.90,0
1781255142.654,1478,8.40,1
1781255145.728,8351,13.90,1
1781255145.739,8351,13.80,1
1781255145.748,8351,18.10,0
1781255145.760,8351,12.90,1
1781255145.769,8351,16.80,0
1781255145.789,8351,7.30,1
1781255145.799,8351,16.60,0
1781255145.813,8351,12.10,1
1781255146.843,8351,6.90,1
1781255146.869,8351,5.50,1
1781255146.886,8351,8.70,1
1781255146.901,8351,10.10,1
1781255147.939,1478,13.20,1
1781255148.973,8351,16.60,0
1781255148.985,8351,13.50,1
1781255148.995,8351,15.90,0
1781255149.012,8351,8.30,1
1781255149.023,8351,18.10,0
1781255154.146,8351,13.60,1
1781255154.155,8351,18.10,0
1781255154.166,8351,15.20,0
1781255154.184,8351,8.10,1
1781255155.219,8351,13.80,1
1781255155.238,8351,7.60,1
1781255155.247,8351,19.30,0
1781255155.258,8351,13.40,1
1781255155.268,8351,17.20,0
1781255155.280,8351,12.70,1
1781255156.310,8351,6.50,1
1781255157.351,8351,13.40,1
1781255157.359,8351,18.30,0
1781255157.370,8351,15.10,0
1781255157.389,8351,18.20,0
1781255157.400,8351,13.80,1
1781255161.513,1478,8.90,1
1781255161.526,1478,11.50,1
1781255161.540,1478,11.40,1
1781255161.548,1478,18.80,0
1781255161.561,1478,12.40,1
1781255161.576,1478,11.90,1
1781255161.591,1478,10.40,1
1781255162.622,1478,7.20,1
1781255162.630,1478,19.40,0
1781255165.725,8351,5.80,1
1781255165.743,8351,8.20,1
1781255165.766,8351,6.30,1
1781255166.808,1478,19.10,0
1781255166.822,1478,11.10,1
1781255167.841,1478,17.90,0
1781255169.919,8351,12.40,1
1781255169.927,8351,20.00,0
1781255174.035,8351,16.20,0
1781255174.050,8351,10.20,1
1781255174.059,8351,19.50,0
1781255174.076,8351,8.30,1
1781255174.087,8351,14.80,0
1781255174.100,8351,12.10,1
1781255174.111,8351,16.20,0
1781255174.121,8351,15.50,0
1781255174.136,8351,10.00,1
1781255177.224,1478,11.30,1
1781255177.235,1478,13.80,1
1781255177.246,1478,14.50,0
1781255177.255,1478,17.50,0
1781255177.267,1478,13.00,1
1781255179.348,8351,12.90,1
1781255179.357,8351,19.60,0
1781255179.367,8351,14.30,0
1781255179.386,8351,13.20,1
1781255179.394,8351,19.10,0
1781255179.405,8351,14.50,0
1781255180.424,8351,15.80,0
1781255180.442,8351,8.20,1
1781255180.453,8351,14.50,0
1781255180.463,8351,15.00,0
1781255180.474,8351,14.60,0
1781255180.488,8351,14.40,0
1781255180.505,8351,8.20,1
1781255180.520,8351,10.20,1
1781255180.536,8351,9.20,1
1781255182.585,8351,17.10,0
1781255182.597,8351,12.70,1
1781255182.607,8351,15.80,0
1781255182.624,8351,8.70,1
1781255182.633,8351,16.10,0
1781255182.644,8351,15.00,0
1781255182.654,8351,15.40,0
1781255182.664,8351,16.40,0
1781255182.683,8351,7.60,1
1781255182.693,8351,15.40,0
1781255185.769,8351,13.40,1
1781255185.782,8351,11.10,1
1781255185.792,8351,15.80,0
1781255185.802,8351,15.70,0
1781255185.814,8351,13.80,1
1781255185.826,8351,12.10,1
1781255185.847,8351,7.20,1
1781255185.856,8351,17.40,0
1781255185.868,8351,12.20,1
1781255185.877,8351,19.30,0
1781255188.950,1478,19.60,0
1781255188.964,1478,10.80,1
1781255188.972,1478,20.00,0
1781255188.992,1478,7.40,1
1781255189.002,1478,15.70,0
1781255189.014,1478,12.40,1
1781255189.023,1478,18.70,0
1781255190.054,8351,7.90,1
1781255190.079,8351,5.70,1
1781255190.099,8351,7.20,1
1781255191.144,8351,18.30,0
1781255191.154,8351,15.20,0
1781255191.167,8351,12.10,1
1781255195.266,1478,11.10,1
1781255195.281,1478,10.20,1
1781255195.291,1478,15.60,0
1781255195.301,1478,15.80,0
1781255195.312,1478,13.60,1
1781255195.323,1478,14.80,0
1781255197.380,8351,8.50,1
1781255198.416,1478,13.50,1
1781255198.427,1478,14.40,0
1781255198.436,1478,17.70,0
1781255198.449,1478,11.90,1
1781255198.460,1478,13.10,1
1781255200.517,8351,14.00,1
1781255200.535,8351,8.00,1
1781255200.554,8351,13.80,1
1781255201.585,1478,12.20,1
1781255204.662,1478,15.50,0
1781255204.677,1478,9.90,1
1781255204.691,1478,11.00,1
1781255204.704,1478,11.80,1
1781255204.714,1478,15.20,0
1781255204.724,1478,16.60,0
1781255204.735,1478,13.50,1
1781255205.773,8351,6.50,1
1781255205.796,8351,6.10,1
1781255205.810,8351,11.40,1
1781255206.853,8351,20.50,0
1781255206.866,8351,11.20,1
1781255206.875,8351,18.40,0
1781255207.902,8351,7.80,1
1781255207.914,8351,13.70,1
1781255207.927,8351,11.00,1
1781255207.936,8351,19.10,0
1781255207.948,8351,13.40,1
1781255207.960,8351,12.30,1
1781255207.974,8351,11.10,1
1781255210.036,1478,17.50,0
1781255211.061,8351,9.20,1
1781255211.071,8351,16.00,0
1781255211.083,8351,12.30,1
1781255211.092,8351,19.60,0
1781255211.106,8351,10.60,1
1781255211.115,8351,18.00,0
1781255212.148,8351,8.60,1
1781255213.186,8351,12.70,1
1781255213.199,8351,12.50,1
1781255213.209,8351,14.70,0
1781255213.219,8351,15.40,0
1781255213.229,8351,16.40,0
1781255213.244,8351,10.10,1
1781255213.254,8351,14.70,0
1781255213.271,8351,8.60,1
1781255214.296,8351,9.80,1
1781255214.308,8351,11.90,1
1781255214.326,8351,8.30,1
1781255214.340,8351,10.40,1
1781255214.356,8351,9.20,1
1781255215.393,1478,14.50,0
1781255215.405,1478,12.70,1
1781255215.413,1478,19.90,0
1781255215.424,1478,14.10,0
1781255216.464,8351,13.90,1
1781255216.480,8351,9.20,1
1781255216.490,8351,15.60,0
1781255216.500,8351,15.20,0
1781255216.511,8351,14.10,0
1781255216.521,8351,15.80,0
1781255216.540,8351,7.90,1
1781255216.548,8351,19.40,0
1781255219.621,1478,19.50,0
1781255219.631,1478,15.70,0
1781255219.642,1478,14.30,0
1781255219.652,1478,14.90,0
1781255219.662,1478,16.70,0
1781255222.755,8351,7.30,1
1781255222.766,8351,13.20,1
1781255222.778,8351,12.70,1
1781255222.788,8351,17.10,0
1781255222.798,8351,14.50,0
1781255222.812,8351,11.30,1
1781255222.824,8351,12.80,1
1781255222.840,8351,9.30,1
1781255222.850,8351,14.80,0
1781255224.907,8351,13.00,1
1781255224.917,8351,14.80,0
1781255224.926,8351,18.50,0
1781255224.939,8351,11.30,1
1781255226.987,1478,10.40,1
1781255227.001,1478,10.40,1
1781255227.018,1478,9.00,1
1781255227.035,1478,8.60,1
1781255228.063,8351,16.30,0
1781255228.078,8351,10.10,1
1781255228.089,8351,13.70,1
1781255228.106,8351,8.90,1
1781255228.115,8351,19.50,0
1781255228.127,8351,12.30,1
1781255228.135,8351,19.90,0
1781255228.151,8351,9.10,1
1781255228.162,8351,15.50,0
1781255228.180,8351,8.10,1
1781255229.209,8351,6.90,1
1781255229.228,8351,7.80,1
1781255231.287,1478,19.50,0
1781255233.371,1478,20.00,0
1781255233.382,1478,14.20,0
1781255234.422,1478,6.90,1
1781255236.501,8351,12.90,1
1781255236.510,8351,17.00,0
1781255236.520,8351,16.20,0
1781255236.532,8351,12.10,1
1781255240.638,1478,8.00,1
1781255240.647,1478,17.30,0
1781255240.659,1478,12.90,1
1781255240.668,1478,19.50,0
1781255240.681,1478,11.90,1
1781255240.690,1478,16.20,0
1781255240.710,1478,7.50,1
1781255242.760,8351,15.30,0
1781255242.771,8351,14.40,0
1781255242.781,8351,16.10,0
1781255242.797,8351,16.00,0
1781255242.810,8351,12.00,1
1781255242.819,8351,18.50,0
1781255245.894,8351,16.90,0
1781255245.909,8351,9.70,1
1781255245.922,8351,11.80,1
1781255245.934,8351,12.70,1
1781255245.955,8351,10.60,1
1781255245.963,8351,20.10,0
1781255246.990,8351,8.30,1
1781255247.001,8351,13.80,1
1781255247.015,8351,10.90,1
1781255247.023,8351,19.70,0
1781255247.036,8351,12.00,1
1781255247.044,8351,19.20,0
1781255247.063,8351,7.70,1
1781255248.099,8351,8.70,1
1781255248.108,8351,17.90,0
1781255248.118,8351,15.20,0
1781255249.158,1478,15.10,0
1781255249.168,1478,15.00,0
1781255249.181,1478,12.50,1
1781255249.195,1478,10.50,1
1781255249.206,1478,13.40,1
1781255249.216,1478,16.20,0
1781255250.243,8351,13.80,1
1781255250.262,8351,7.80,1
1781255250.277,8351,9.40,1
1781255250.291,8351,10.80,1
1781255250.316,8351,5.70,1
1781255251.336,1478,18.60,0
1781255252.375,1478,13.90,1
1781255252.389,1478,10.40,1
1781255252.404,1478,10.10,1
1781255252.417,1478,11.20,1
1781255252.427,1478,16.60,0
1781255252.439,1478,13.20,1
1781255254.492,8351,18.60,0
1781255254.514,8351,10.40,1
1781255255.538,1478,10.00,1
1781255255.549,1478,13.60,1
1781255255.561,1478,13.80,1
1781255255.569,1478,18.70,0
1781255255.582,1478,12.50,1
1781255258.664,8351,13.10,1
1781255258.679,8351,10.30,1
1781255258.690,8351,13.80,1
1781255258.701,8351,14.40,0
1781255258.711,8351,15.50,0
1781255258.721,8351,18.80,0
1781255258.739,8351,8.60,1
1781255258.749,8351,14.20,0
1781255258.767,8351,8.20,1
1781255259.796,8351,7.30,1
1781255260.838,8351,14.40,0
1781255260.848,8351,16.90,0
1781255260.860,8351,12.20,1
1781255260.872,8351,13.30,1
1781255260.880,8351,19.30,0
1781255262.929,8351,9.90,1
1781255262.941,8351,12.60,1
1781255263.989,8351,13.10,1
1781255263.997,8351,19.90,0
1781255264.010,8351,11.50,1
1781255264.020,8351,15.70,0
1781255264.031,8351,13.90,1
1781255266.090,8351,7.00,1
1781255266.101,8351,14.20,0
1781255267.147,1478,15.30,0
1781255268.165,1478,17.70,0
1781255268.186,1478,6.90,1
1781255268.195,1478,19.50,0
1781255268.207,1478,12.60,1
1781255270.274,1478,20.40,0
1781255271.295,8351,13.50,1
1781255271.314,8351,7.70,1
1781255271.323,8351,16.90,0
1781255271.336,8351,11.80,1
1781255271.345,8351,19.30,0
1781255271.356,8351,13.40,1
1781255271.369,8351,11.90,1
1781255273.426,1478,10.90,1
1781255273.435,1478,19.10,0
1781255273.446,1478,13.50,1
1781255273.456,1478,16.80,0
1781255273.471,1478,14.30,0
1781255273.491,1478,7.40,1
1781255273.500,1478,17.80,0
1781255274.525,1478,9.60,1
1781255274.538,1478,11.50,1
1781255274.556,1478,8.10,1
1781255274.566,1478,15.30,0
1781255276.622,8351,13.50,1
1781255276.634,8351,12.50,1
1781255276.644,8351,16.00,0
1781255276.654,8351,15.80,0
1781255276.665,8351,14.10,0
1781255276.679,8351,11.10,1
1781255276.697,8351,8.00,1
1781255276.706,8351,17.40,0
1781255276.719,8351,12.40,1
1781255276.727,8351,19.40,0
1781255278.771,8351,15.60,0
1781255278.781,8351,15.20,0
1781255278.790,8351,17.70,0
1781255278.809,8351,7.80,1
1781255278.818,8351,18.80,0
1781255278.835,8351,8.80,1
1781255278.843,8351,18.90,0
1781255278.855,8351,13.30,1
1781255278.863,8351,20.00,0
1781255279.890,8351,12.10,1
1781255279.904,8351,10.60,1
1781255279.919,8351,9.60,1
1781255279.931,8351,13.60,1
1781255279.940,8351,18.70,0
1781255281.989,8351,14.40,0
1781255281.999,8351,16.90,0
1781255282.010,8351,13.10,1
1781255282.021,8351,14.10,0
1781255282.030,8351,19.60,0
1781255282.042,8351,12.90,1
1781255282.053,8351,13.60,1
1781255282.064,8351,13.70,1
1781255282.075,8351,15.50,0
1781255282.084,8351,16.00,0
1781255283.102,8351,19.00,0
1781255283.123,8351,6.80,1
1781255283.137,8351,12.50,1
1781255283.154,8351,9.10,1
1781255283.167,8351,11.20,1
1781255283.182,8351,10.10,1
1781255283.191,8351,17.80,0
1781255285.237,8351,17.50,0
1781255285.258,8351,7.00,1
1781255285.267,8351,19.90,0
1781255285.279,8351,12.80,1
1781255285.287,8351,19.40,0
1781255285.300,8351,12.10,1
1781255285.308,8351,18.50,0
1781255285.328,8351,7.40,1
1781255285.339,8351,14.50,0
1781255285.352,8351,11.50,1
1781255286.382,8351,6.90,1
1781255286.404,8351,6.70,1
1781255286.425,8351,6.90,1
1781255287.471,8351,20.40,0
1781255288.493,8351,11.50,1
1781255288.501,8351,19.80,0
1781255288.514,8351,12.10,1
1781255288.523,8351,19.00,0
1781255288.540,8351,8.30,1
1781255288.548,8351,19.70,0
1781255288.566,8351,8.30,1
1781255288.575,8351,17.70,0
1781255288.587,8351,15.60,0
1781255294.755,1478,9.10,1
1781255294.766,1478,13.60,1
1781255294.779,1478,12.00,1
1781255294.790,1478,14.30,0
1781255294.800,1478,14.70,0
1781255294.810,1478,16.80,0
1781255294.823,1478,11.60,1
1781255295.870,8351,16.70,0
1781255296.897,8351,8.10,1
1781255296.906,8351,20.10,0
1781255296.920,8351,10.00,1
1781255296.929,8351,18.00,0
1781255297.963,8351,10.70,1
1781255297.974,8351,13.10,1
1781255297.988,8351,10.60,1
1781255298.000,8351,13.30,1
1781255298.011,8351,14.50,0
1781255298.020,8351,17.40,0
1781255301.104,8351,11.10,1
1781255301.116,8351,12.30,1
1781255301.133,8351,8.70,1
1781255301.143,8351,17.50,0
1781255301.154,8351,12.90,1
1781255301.163,8351,19.20,0
1781255301.179,8351,9.30,1
1781255303.231,8351,20.50,0
1781255303.242,8351,12.80,1
1781255303.251,8351,19.80,0
1781255303.265,8351,10.40,1
1781255303.274,8351,17.50,0
1781255303.285,8351,14.40,0
1781255303.296,8351,14.80,0
1781255305.341,8351,13.60,1
1781255305.357,8351,8.90,1
1781255305.375,8351,8.30,1
1781255305.384,8351,17.20,0
1781255306.413,8351,18.30,0
1781255306.430,8351,8.90,1
1781255306.440,8351,15.00,0
1781255306.458,8351,8.40,1
1781255306.466,8351,19.70,0
1781255306.478,8351,12.80,1
1781255306.487,8351,17.20,0
1781255306.502,8351,10.50,1
1781255306.515,8351,11.50,1
1781255307.542,1478,8.00,1
1781255307.565,1478,6.50,1
1781255308.598,8351,17.70,0
1781255308.609,8351,14.40,0
1781255308.617,8351,20.30,0
1781255308.629,8351,13.70,1
1781255308.637,8351,20.20,0
1781255308.648,8351,13.30,1
1781255308.657,8351,20.30,0
1781255308.667,8351,14.50,0
1781255308.676,8351,18.40,0
1781255308.686,8351,15.80,0
1781255310.739,8351,18.20,0
1781255310.751,8351,13.60,1
1781255314.251,51491,12.90,1
1781255314.263,51491,13.20,1
1781255314.271,51491,19.80,0
1781255314.286,51491,10.70,1
1781255314.294,51491,19.30,0
1781255314.305,51491,14.90,0
1781255314.317,51491,12.40,1
1781255314.327,51491,17.50,0
1781255315.374,51197,20.60,0
1781255315.387,51197,11.60,1
1781255315.398,51197,13.20,1
1781255315.408,51197,15.80,0
1781255315.418,51197,15.70,0
1781255315.428,51197,16.40,0
1781255315.440,51197,13.20,1
1781255315.449,51197,17.10,0
1781255315.460,51197,14.60,0
1781255320.197,1478,20.40,0
1781255320.209,1478,13.40,1
1781255320.221,1478,13.00,1
1781255320.231,1478,15.90,0
1781255320.241,1478,16.10,0
1781255320.252,1478,13.20,1
1781255320.264,1478,13.70,1
1781255320.274,1478,15.70,0
1781255322.354,1478,14.30,0
1781255322.363,1478,17.60,0
1781255377.554,47117,13.90,1
1781255377.562,47117,20.10,0
1781255377.574,47117,13.90,1
1781255377.582,47117,20.20,0
1781255377.593,47117,13.60,1
1781255377.601,47117,20.20,0
1781255377.612,47117,13.70,1
1781255377.621,47117,20.00,0
1781255377.632,47117,13.60,1
1781255377.640,47117,19.90,0
1781255378.658,48316,20.20,0
1781255378.668,48316,15.70,0
1781255378.677,48316,18.30,0
1781255378.687,48316,14.90,0
1781255378.696,48316,19.40,0
1781255378.707,48316,14.60,0
1781255378.715,48316,19.80,0
1781255378.726,48316,14.20,0
1781255378.734,48316,19.90,0
1781255378.745,48316,14.10,0
1781255379.766,48316,14.00,1
1781255379.774,48316,19.40,0
1781255379.785,48316,14.90,0
1781255379.793,48316,18.70,0
1781255379.804,48316,15.40,0
1781255379.812,48316,18.60,0
1781255379.822,48316,15.50,0
1781255379.832,48316,17.60,0
1781255379.841,48316,16.30,0
1781255379.850,48316,17.30,0
1781255381.924,48316,13.10,1
1781255381.940,48316,9.00,1
1781255381.949,48316,18.60,0
1781255381.959,48316,15.00,0
1781255381.968,48316,18.90,0
1781255381.978,48316,14.70,0
1781255381.987,48316,19.20,0
1781255381.997,48316,14.60,0
1781255382.006,48316,19.50,0
1781255382.017,48316,14.30,0
1781255383.047,48316,15.00,0
1781255383.056,48316,19.00,0
1781255383.066,48316,14.60,0
1781255383.075,48316,19.70,0
1781255383.086,48316,14.30,0
1781255383.094,48316,19.90,0
1781255383.105,48316,14.30,0
1781255383.113,48316,20.00,0
1781255383.124,48316,14.00,1
1781255383.133,48316,20.10,0
1781255384.149,47117,19.60,0
1781255384.160,47117,15.10,0
1781255384.168,47117,19.10,0
1781255384.179,47117,14.90,0
1781255384.187,47117,19.70,0
1781255384.198,47117,14.60,0
1781255384.206,47117,19.70,0
1781255384.217,47117,14.60,0
1781255384.226,47117,19.90,0
1781255384.237,47117,14.20,0
1781255385.254,48316,17.50,0
1781255385.264,48316,16.40,0
1781255385.273,48316,17.00,0
1781255385.283,48316,16.90,0
1781255385.293,48316,16.40,0
1781255385.302,48316,17.40,0
1781255385.312,48316,15.90,0
1781255385.321,48316,18.00,0
1781255385.331,48316,15.20,0
1781255385.340,48316,18.70,0
1781255386.356,48316,20.40,0
1781255386.367,48316,14.20,0
1781255386.376,48316,19.90,0
1781255386.386,48316,14.70,0
1781255386.395,48316,19.10,0
1781255386.405,48316,15.20,0
1781255386.414,48316,18.00,0
1781255386.424,48316,15.90,0
1781255386.433,48316,17.40,0
1781255386.443,48316,16.50,0
1781255387.460,48316,19.30,0
1781255387.470,48316,15.80,0
1781255387.479,48316,18.20,0
1781255387.489,48316,15.30,0
1781255387.498,48316,18.80,0
1781255387.509,48316,14.50,0
1781255387.517,48316,19.90,0
1781255387.528,48316,14.50,0
1781255387.536,48316,20.10,0
1781255387.547,48316,14.10,0
1781255388.564,48316,20.40,0
1781255388.575,48316,14.30,0
1781255388.583,48316,19.90,0
1781255388.594,48316,14.70,0
1781255388.602,48316,19.90,0
1781255388.613,48316,14.70,0
1781255388.621,48316,19.90,0
1781255388.632,48316,14.70,0
1781255388.640,48316,19.50,0
1781255388.650,48316,14.90,0
1781255389.669,48316,16.70,0
1781255389.678,48316,17.10,0
1781255389.688,48316,16.20,0
1781255389.697,48316,17.50,0
1781255389.707,48316,15.30,0
1781255389.716,48316,18.40,0
1781255389.727,48316,14.90,0
1781255389.735,48316,18.90,0
1781255389.746,48316,14.70,0
1781255389.754,48316,19.60,0
1781255390.773,47117,15.50,0
1781255390.782,47117,18.20,0
1781255390.792,47117,14.90,0
1781255390.801,47117,19.10,0
1781255390.812,47117,14.60,0
1781255390.820,47117,19.50,0
1781255390.831,47117,14.50,0
1781255390.839,47117,19.80,0
1781255390.850,47117,14.30,0
1781255390.858,47117,20.00,0
1781255391.876,47117,17.40,0
1781255391.886,47117,16.60,0
1781255391.895,47117,16.60,0
1781255391.905,47117,17.30,0
1781255391.914,47117,16.00,0
1781255391.923,47117,17.90,0
1781255391.934,47117,15.30,0
1781255391.943,47117,18.70,0
1781255391.953,47117,14.90,0
1781255391.961,47117,19.50,0
1781255392.980,47117,17.70,0
1781255392.989,47117,16.00,0
1781255392.999,47117,16.90,0
1781255393.009,47117,16.50,0
1781255393.018,47117,16.30,0
1781255393.028,47117,17.20,0
1781255393.038,47117,15.80,0
1781255393.047,47117,17.90,0
1781255393.057,47117,15.20,0
1781255393.066,47117,18.60,0
1781255394.083,48316,19.60,0
1781255394.093,48316,15.00,0
1781255394.102,48316,18.70,0
1781255394.112,48316,15.40,0
1781255394.121,48316,17.80,0
1781255394.131,48316,16.10,0
1781255394.140,48316,17.40,0
1781255394.150,48316,16.50,0
1781255394.159,48316,16.60,0
1781255394.169,48316,17.20,0
1781255395.189,47117,13.50,1
1781255395.197,47117,19.90,0
1781255395.208,47117,14.10,0
1781255395.216,47117,19.70,0
1781255395.227,47117,14.60,0
1781255395.236,47117,18.80,0
1781255395.246,47117,15.10,0
1781255395.255,47117,18.00,0
1781255395.265,47117,15.60,0
1781255395.275,47117,17.30,0
1781255396.292,48316,17.30,0
1781255396.302,48316,16.40,0
1781255396.311,48316,17.60,0
1781255396.321,48316,15.70,0
1781255396.330,48316,18.20,0
1781255396.341,48316,15.20,0
1781255396.349,48316,18.90,0
1781255396.360,48316,14.90,0
1781255396.368,48316,19.20,0
1781255396.379,48316,14.60,0
1781255397.403,8351,14.80,0
1781255409.749,8351,7.00,1
1781255409.758,8351,17.60,0
1781255409.772,8351,10.30,1
1781255409.781,8351,19.50,0
1781255409.792,8351,13.00,1
1781255409.802,8351,17.20,0
1781255409.819,8351,8.30,1
1781255409.834,8351,10.40,1
1781255409.845,8351,13.50,1
1781255411.894,8351,20.10,0
1781255411.911,8351,18.20,0
1781255411.922,8351,13.40,1
1781255411.932,8351,15.50,0
1781255411.944,8351,12.60,1
1781255412.966,1478,16.00,0
1781255412.985,1478,8.10,1
1781255415.053,8351,19.80,0
1781255415.068,8351,20.00,0
1781255415.082,8351,10.60,1
1781255415.090,8351,19.70,0
1781255415.101,8351,13.90,1
1781255415.113,8351,13.90,1
1781255416.132,8351,15.50,0
1781255416.144,8351,12.10,1
1781255416.154,8351,16.00,0
1781255416.164,8351,15.20,0
1781255416.182,8351,9.00,1
1781255416.194,8351,13.70,1
1781255416.215,8351,6.90,1
1781255416.226,8351,13.30,1
1781255416.247,8351,7.20,1
1781255418.300,8351,14.20,0
1781255418.320,8351,7.10,1
1781255418.329,8351,18.10,0
1781255418.342,8351,12.30,1
1781255418.350,8351,18.40,0
1781255418.362,8351,13.10,1
1781255418.376,8351,10.70,1
1781255421.454,8351,8.70,1
1781255421.465,8351,14.10,0
1781255421.477,8351,12.40,1
1781255421.486,8351,17.90,0
1781255421.498,8351,12.70,1
1781255421.507,8351,19.60,0
1781255421.526,8351,7.40,1
1781255421.536,8351,15.90,0
1781255421.552,8351,9.20,1
1781255422.586,8351,5.90,1
1781255422.604,8351,8.10,1
1781255422.629,8351,5.80,1
1781255424.690,8351,16.80,0
1781255424.702,8351,12.80,1
1781255424.713,8351,14.90,0
1781255424.722,8351,16.10,0
1781255424.735,8351,11.70,1
1781255427.806,1478,18.40,0
1781255427.825,1478,7.40,1
1781255427.834,1478,19.70,0
1781255427.848,1478,10.30,1
1781255427.857,1478,19.90,0
1781255427.869,1478,12.20,1
1781255429.928,1478,19.40,0
1781255430.969,8351,8.10,1
1781255430.977,8351,20.00,0
1781255430.995,8351,8.50,1
1781255431.003,8351,19.00,0
1781255431.015,8351,12.70,1
1781255431.025,8351,17.40,0
1781255431.040,8351,9.90,1
1781255431.048,8351,19.50,0
1781255431.068,8351,7.40,1
1781255434.163,8351,11.90,1
1781255434.171,8351,19.50,0
1781255434.185,8351,10.90,1
1781255434.193,8351,19.80,0
1781255434.210,8351,10.20,1
