nohup: ignoring input

================================================================
 FlowGap GLM-6B Full Trace Collection
 2 passes. Each pass: full training run (~76 min for 7162 steps)
 Started: Sun Jun  7 10:52:33 CST 2026
================================================================

======================================================================
  FlowGap Trace — pass1
  Start: Sun Jun  7 10:52:33 CST 2026
======================================================================
[pass1] Cleaning /root/mindformers/output/ ...
[pass1] Output cleaned.
[pass1] Starting eBPF tracer...
[pass1] Tracer PID = 455249
[pass1] Library: unknown
[pass1] Starting GLM-6B training...
[pass1] Training PID = 455389
[pass1] Waiting for training to complete...
output_dir is /root/mindformers/output
start training for rank 0, device 0
scripts/collect_glm6b_full.sh: line 83: [: 0
0: integer expression expected
log saved in /root/mindformers/output/log/rank_0
start training for rank 1, device 1
log saved in /root/mindformers/output/log/rank_1
start training for rank 2, device 2
log saved in /root/mindformers/output/log/rank_2
start training for rank 3, device 3
log saved in /root/mindformers/output/log/rank_3
start training for rank 4, device 4
log saved in /root/mindformers/output/log/rank_4
start training for rank 5, device 5
log saved in /root/mindformers/output/log/rank_5
start training for rank 6, device 6
log saved in /root/mindformers/output/log/rank_6
start training for rank 7, device 7
log saved in /root/mindformers/output/log/rank_7
  [pass1] 2026-06-07 11:12:17,070 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  624/ 7162], loss: 3.456, per_step_time: 638ms, lr: 1.5125e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:12:27,286 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  640/ 7162], loss: 3.384, per_step_time: 637ms, lr: 1.5525e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:12:37,501 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  656/ 7162], loss: 3.471, per_step_time: 637ms, lr: 1.5925e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:12:47,716 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  672/ 7162], loss: 3.758, per_step_time: 637ms, lr: 1.6324999e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:12:57,933 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  688/ 7162], loss: 3.771, per_step_time: 637ms, lr: 1.6725e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:13:08,148 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  704/ 7162], loss: 3.666, per_step_time: 637ms, lr: 1.7125e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:13:18,372 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  720/ 7162], loss: 3.531, per_step_time: 637ms, lr: 1.7524999e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:13:28,599 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  736/ 7162], loss: 3.648, per_step_time: 638ms, lr: 1.7925e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:13:38,823 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  752/ 7162], loss: 3.629, per_step_time: 637ms, lr: 1.8325e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:13:49,039 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  768/ 7162], loss: 3.643, per_step_time: 637ms, lr: 1.8725e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:13:59,256 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  784/ 7162], loss: 3.559, per_step_time: 637ms, lr: 1.9124998e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:14:09,484 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  800/ 7162], loss: 3.555, per_step_time: 638ms, lr: 1.9525e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:14:17,152 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  812/ 7162], loss: 3.586, per_step_time: 638ms, lr: 1.9824998e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:14:27,374 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  828/ 7162], loss: 3.592, per_step_time: 637ms, lr: 2.0225e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:14:37,601 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  844/ 7162], loss: 3.611, per_step_time: 637ms, lr: 2.0624999e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:14:47,824 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  860/ 7162], loss: 3.691, per_step_time: 637ms, lr: 2.1025e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:14:58,043 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  876/ 7162], loss: 3.641, per_step_time: 637ms, lr: 2.1425e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:15:08,258 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  892/ 7162], loss: 3.626, per_step_time: 637ms, lr: 2.1825e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:15:18,473 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  908/ 7162], loss: 3.529, per_step_time: 637ms, lr: 2.2225e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:15:28,690 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  924/ 7162], loss: 3.609, per_step_time: 637ms, lr: 2.2625e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:15:38,906 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  940/ 7162], loss: 3.572, per_step_time: 636ms, lr: 2.3024999e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:15:49,120 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  956/ 7162], loss: 3.368, per_step_time: 637ms, lr: 2.3424998e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:15:59,350 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  972/ 7162], loss: 3.664, per_step_time: 638ms, lr: 2.3825e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:16:09,576 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[  988/ 7162], loss: 3.527, per_step_time: 637ms, lr: 2.4224999e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:16:17,247 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[ 1000/ 7162], loss: 3.552, per_step_time: 638ms, lr: 2.4525e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:17:50,807 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[ 1008/ 7162], loss: 3.572, per_step_time: 637ms, lr: 2.4725e-05, overflow cond: False, loss_scale: 16384.0
  [pass1] 2026-06-07 11:18:01,019 - mindformers[mindformers/core/callback/callback.py:316] - INFO - { Epoch:[  1/  1], step:[ 1024/ 7162], loss: 3.348, per_step_time: 637ms, lr: 2.5124999e-05, overflow cond: False, loss_scale: 32768.0
